t,real_f,real_v,RA_EKF,IpDFT
2.512500,59.006932,-0.828789,58.981942,60.000000
2.512600,59.007043,-0.809525,58.981644,60.000000
2.512700,59.007155,-0.786607,58.981387,60.000000
2.512800,59.007268,-0.763057,58.981105,60.000000
2.512900,59.007382,-0.740858,58.980542,60.000000
2.513000,59.007496,-0.709573,58.980848,60.000000
2.513100,59.007612,-0.687627,58.980182,60.000000
2.513200,59.007729,-0.664863,58.978981,60.000000
2.513300,59.007846,-0.631159,58.979164,60.000000
2.513400,59.007964,-0.597804,58.979852,60.000000
2.513500,59.008083,-0.573578,58.978817,60.000000
2.513600,59.008203,-0.546464,58.977181,60.000000
2.513700,59.008324,-0.512584,58.976718,60.000000
2.513800,59.008446,-0.466405,58.980624,60.000000
2.513900,59.008569,-0.439101,58.980905,60.000000
2.514000,59.008692,-0.402893,58.982150,60.000000
2.514100,59.008817,-0.379014,58.978163,60.000000
2.514200,59.008942,-0.345257,58.974663,60.000000
2.514300,59.009068,-0.299315,58.979477,60.000000
2.514400,59.009195,-0.264004,58.983081,60.000000
2.514500,59.009323,-0.233238,58.981335,60.000000
2.514600,59.009452,-0.207164,58.968500,60.000000
2.514700,59.009582,-0.169893,58.957046,60.000000
2.514800,59.009713,-0.136731,58.939926,60.000000
2.514900,59.009844,-0.088555,58.945192,60.000000
2.515000,59.009976,-0.042184,58.965703,60.000000
2.515100,59.010110,-0.017172,58.959649,60.000000
2.515200,59.010244,0.029829,58.976449,60.000000
2.515300,59.010379,0.066438,58.985743,60.000000
2.515400,59.010515,0.100447,58.984950,60.000000
2.515500,59.010651,0.130889,58.976110,60.000000
2.515600,59.010789,0.158739,58.968155,60.000000
2.515700,59.010927,0.200056,58.965398,60.000000
2.515800,59.011067,0.235577,58.964404,60.000000
2.515900,59.011207,0.267823,58.963940,60.000000
2.516000,59.011348,0.315490,58.962946,60.000000
2.516100,59.011490,0.335857,58.963487,60.000000
2.516200,59.011633,0.385538,58.961680,60.000000
2.516300,59.011777,0.420339,58.960476,60.000000
2.516400,59.011922,0.453996,58.959695,60.000000
2.516500,59.012067,0.492749,58.958578,60.000000
2.516600,59.012214,0.509862,58.959248,60.000000
2.516700,59.012361,0.544416,58.959138,60.000000
2.516800,59.012509,0.569763,58.959306,60.000000
2.516900,59.012658,0.602050,58.959010,60.000000
2.517000,59.012808,0.641271,58.958093,60.000000
2.517100,59.012959,0.669880,58.957568,60.000000
2.517200,59.013110,0.700949,58.957023,60.000000
2.517300,59.013263,0.717110,58.957044,60.000000
2.517400,59.013416,0.748383,58.956621,60.000000
2.517500,59.013571,0.771605,58.956322,60.000000
2.517600,59.013726,0.786755,58.956313,60.000000
2.517700,59.013882,0.823235,58.955583,60.000000
2.517800,59.014039,0.837275,58.955377,60.000000
2.517900,59.014197,0.866018,58.954828,60.000000
2.518000,59.014355,0.876867,58.954686,60.000000
2.518100,59.014515,0.886061,58.954699,60.000000
2.518200,59.014675,0.901597,58.954517,60.000000
2.518300,59.014837,0.932793,58.953747,60.000000
2.518400,59.014999,0.952066,58.953180,60.000000
2.518500,59.015162,0.954467,58.953073,60.000000
2.518600,59.015326,0.951254,58.953263,60.000000
2.518700,59.015491,0.977415,58.952600,60.000000
2.518800,59.015656,0.984707,58.952235,60.000000
2.518900,59.015823,0.983540,58.952160,60.000000
2.519000,59.015990,1.000191,58.951592,60.000000
2.519100,59.016159,1.011307,58.951011,60.000000
2.519200,59.016328,1.003341,58.950974,60.000000
2.519300,59.016498,1.012446,58.950509,60.000000
2.519400,59.016669,0.997931,58.950661,60.000000
2.519500,59.016841,1.002953,58.950282,60.000000
2.519600,59.017013,0.999839,58.949982,60.000000
2.519700,59.017187,1.007868,58.949238,60.000000
2.519800,59.017361,0.995926,58.949070,60.000000
2.519900,59.017537,0.987774,58.948874,60.000000
2.520000,59.017713,0.973065,58.948895,60.000000
2.520100,59.017890,0.963748,58.948697,60.000000
2.520200,59.018068,0.948376,58.948656,60.000000
2.520300,59.018246,0.940931,58.948228,60.000000
2.520400,59.018426,0.919304,58.948338,60.000000
2.520500,59.018607,0.919269,58.947399,60.000000
2.520600,59.018788,0.892445,58.947564,60.000000
2.520700,59.018970,0.886468,58.946746,60.000000
2.520800,59.019153,0.869224,58.946195,60.000000
2.520900,59.019337,0.829494,58.947225,60.000000
2.521000,59.019522,0.832717,58.945787,60.000000
2.521100,59.019708,0.800460,58.945940,60.000000
2.521200,59.019895,0.780730,58.945559,60.000000
2.521300,59.020082,0.755601,58.945369,60.000000
2.521400,59.020271,0.731476,58.945058,60.000000
2.521500,59.020460,0.714610,58.943711,60.000000
2.521600,59.020650,0.673142,58.944917,60.000000
2.521700,59.020841,0.662854,58.942895,60.000000
2.521800,59.021033,0.626786,58.942895,60.000000
2.521900,59.021226,0.597181,58.942763,60.000000
2.522000,59.021419,0.563969,58.943138,60.000000
2.522100,59.021614,0.533703,58.943048,60.000000
2.522200,59.021809,0.502676,58.942702,60.000000
2.522300,59.022005,0.458917,58.945734,60.000000
2.522400,59.022202,0.439850,58.943074,60.000000
2.522500,59.022400,0.411682,58.938993,60.000000
2.522600,59.022599,0.369858,58.939450,60.000000
2.522700,59.022799,0.338236,58.937971,60.000000
2.522800,59.022999,0.290664,58.944681,60.000000
2.522900,59.023200,0.267232,58.941045,60.000000
2.523000,59.023403,0.229028,58.939855,60.000000
2.523100,59.023606,0.180169,58.951775,60.000000
2.523200,59.023810,0.150458,58.955387,60.000000
2.523300,59.024015,0.119579,58.950349,60.000000
2.523400,59.024220,0.073042,58.963356,60.000000
2.523500,59.024427,0.042997,58.962343,60.000000
2.523600,59.024635,0.006198,58.961456,60.000000
2.523700,59.024843,-0.017981,58.939806,60.000000
2.523800,59.025052,-0.086016,58.953790,60.000000
2.523900,59.025262,-0.103648,58.953692,60.000000
2.524000,59.025473,-0.146058,58.960639,60.000000
2.524100,59.025685,-0.189644,58.969215,60.000000
2.524200,59.025898,-0.222473,58.970400,60.000000
2.524300,59.026111,-0.257213,58.970064,60.000000
2.524400,59.026326,-0.275008,58.968898,60.000000
2.524500,59.026541,-0.326229,58.968567,60.000000
2.524600,59.026757,-0.354998,58.968775,60.000000
2.524700,59.026974,-0.391782,58.968599,60.000000
2.524800,59.027192,-0.409439,58.970082,60.000000
2.524900,59.027410,-0.458702,58.968984,60.000000
2.525000,59.027630,-0.499830,58.967330,60.000000
2.525100,59.027851,-0.516867,58.967874,60.000000
2.525200,59.028072,-0.556779,58.967193,60.000000
2.525300,59.028294,-0.589016,58.966601,60.000000
2.525400,59.028517,-0.621347,58.966012,60.000000
2.525500,59.028741,-0.646496,58.965826,60.000000
2.525600,59.028966,-0.678384,58.965366,60.000000
2.525700,59.029191,-0.701264,58.965224,60.000000
2.525800,59.029418,-0.728613,58.964934,60.000000
2.525900,59.029645,-0.750545,58.964786,60.000000
2.526000,59.029873,-0.774373,58.964556,60.000000
2.526100,59.030102,-0.803994,58.964017,60.000000
2.526200,59.030332,-0.805394,58.964352,60.000000
2.526300,59.030563,-0.843609,58.963636,60.000000
2.526400,59.030795,-0.855234,58.963480,60.000000
2.526500,59.031027,-0.866785,58.963466,60.000000
2.526600,59.031261,-0.898656,58.962758,60.000000
2.526700,59.031495,-0.911703,58.962430,60.000000
2.526800,59.031730,-0.919730,58.962330,60.000000
2.526900,59.031966,-0.940237,58.961873,60.000000
2.527000,59.032203,-0.951596,58.961553,60.000000
2.527100,59.032441,-0.969810,58.961021,60.000000
2.527200,59.032679,-0.981647,58.960585,60.000000
2.527300,59.032919,-0.972109,58.960804,60.000000
2.527400,59.033159,-0.987290,58.960397,60.000000
2.527500,59.033400,-0.989080,58.960190,60.000000
2.527600,59.033642,-0.988007,58.960097,60.000000
2.527700,59.033885,-1.002886,58.959447,60.000000
2.527800,59.034128,-0.999934,58.959196,60.000000
2.527900,59.034373,-1.002567,58.958821,60.000000
2.528000,59.034618,-1.004010,58.958397,60.000000
2.528100,59.034865,-0.997343,58.958217,60.000000
2.528200,59.035112,-0.980961,58.958454,60.000000
2.528300,59.035360,-0.986906,58.957856,60.000000
2.528400,59.035609,-0.991119,58.956980,60.000000
2.528500,59.035858,-0.980844,58.956592,60.000000
2.528600,59.036109,-0.960763,58.956784,60.000000
2.528700,59.036360,-0.948034,58.956736,60.000000
2.528800,59.036612,-0.934760,58.956586,60.000000
2.528900,59.036866,-0.918426,58.956507,60.000000
2.529000,59.037120,-0.905749,58.956177,60.000000
2.529100,59.037374,-0.886538,58.956086,60.000000
2.529200,59.037630,-0.880550,58.955130,60.000000
2.529300,59.037887,-0.861757,58.954618,60.000000
2.529400,59.038144,-0.834230,58.954890,60.000000
2.529500,59.038402,-0.818891,58.954369,60.000000
2.529600,59.038661,-0.797628,58.953940,60.000000
2.529700,59.038921,-0.773892,58.953680,60.000000
2.529800,59.039182,-0.757187,58.952615,60.000000
2.529900,59.039444,-0.715278,58.954070,60.000000
2.530000,59.039706,-0.696783,58.953578,60.000000
2.530100,59.039970,-0.675358,58.952436,60.000000
2.530200,59.040234,-0.640429,58.952877,60.000000
2.530300,59.040499,-0.610809,58.953110,60.000000
2.530400,59.040765,-0.587110,58.951992,60.000000
2.530500,59.041032,-0.551476,58.952449,60.000000
2.530600,59.041299,-0.525612,58.951298,60.000000
2.530700,59.041568,-0.501486,58.948272,60.000000
2.530800,59.041837,-0.453228,58.951617,60.000000
2.530900,59.042107,-0.430905,58.949551,60.000000
2.531000,59.042378,-0.376259,58.954280,60.000000
2.531100,59.042650,-0.351802,58.956121,60.000000
2.531200,59.042923,-0.306236,58.962876,60.000000
2.531300,59.043197,-0.282677,58.961905,60.000000
2.531400,59.043471,-0.256484,58.954156,60.000000
2.531500,59.043746,-0.230173,58.944372,60.000000
2.531600,59.044022,-0.174770,58.951066,60.000000
2.531700,59.044299,-0.144743,58.948844,60.000000
2.531800,59.044577,-0.100232,58.960097,60.000000
2.531900,59.044856,-0.058254,58.980177,60.000000
2.532000,59.045135,-0.030020,58.983647,60.000000
2.532100,59.045416,0.011369,58.996667,60.000000
2.532200,59.045697,0.037207,58.985281,60.000000
2.532300,59.045979,0.087104,58.999922,60.000000
2.532400,59.046262,0.118099,59.000787,60.000000
2.532500,59.046546,0.147292,58.994140,60.000000
2.532600,59.046830,0.189830,58.994840,60.000000
2.532700,59.047116,0.235302,58.997954,60.000000
2.532800,59.047402,0.247918,58.996062,60.000000
2.532900,59.047689,0.304537,58.995849,60.000000
2.533000,59.047977,0.334808,58.995546,60.000000
2.533100,59.048266,0.369103,58.995299,60.000000
2.533200,59.048556,0.402066,58.995209,60.000000
2.533300,59.048846,0.438441,58.994698,60.000000
2.533400,59.049138,0.460305,58.995645,60.000000
2.533500,59.049430,0.499248,58.995211,60.000000
2.533600,59.049723,0.538573,58.994100,60.000000
2.533700,59.050017,0.565729,58.993799,60.000000
2.533800,59.050312,0.591190,58.993859,60.000000
2.533900,59.050607,0.632501,58.992916,60.000000
2.534000,59.050904,0.650015,58.993013,60.000000
2.534100,59.051201,0.684465,58.992524,60.000000
2.534200,59.051499,0.717769,58.991857,60.000000
2.534300,59.051798,0.729660,58.992030,60.000000
2.534400,59.052098,0.756803,58.991834,60.000000
2.534500,59.052399,0.781495,58.991543,60.000000
2.534600,59.052700,0.806232,58.991178,60.000000
2.534700,59.053003,0.828799,58.990834,60.000000
2.534800,59.053306,0.839869,58.990853,60.000000
2.534900,59.053610,0.862222,58.990564,60.000000
2.535000,59.053915,0.875934,58.990424,60.000000
2.535100,59.054220,0.899615,58.989957,60.000000
2.535200,59.054527,0.917044,58.989563,60.000000
2.535300,59.054834,0.936841,58.989081,60.000000
2.535400,59.055143,0.938898,58.989072,60.000000
2.535500,59.055452,0.942322,58.989149,60.000000
2.535600,59.055761,0.973536,58.988289,60.000000
2.535700,59.056072,0.963025,58.988434,60.000000
2.535800,59.056384,0.971395,58.988274,60.000000
2.535900,59.056696,0.980899,58.987929,60.000000
2.536000,59.057009,0.995458,58.987321,60.000000
2.536100,59.057324,1.001776,58.986858,60.000000
2.536200,59.057638,1.001108,58.986623,60.000000
2.536300,59.057954,0.993601,58.986654,60.000000
2.536400,59.058271,1.002921,58.986117,60.000000
2.536500,59.058588,0.999893,58.985805,60.000000
2.536600,59.058907,0.988713,58.985827,60.000000
2.536700,59.059226,0.999146,58.985042,60.000000
2.536800,59.059546,0.995848,58.984490,60.000000
2.536900,59.059866,0.978762,58.984564,60.000000
2.537000,59.060188,0.974457,58.984196,60.000000
2.537100,59.060511,0.966208,58.983805,60.000000
2.537200,59.060834,0.952300,58.983623,60.000000
2.537300,59.061158,0.934463,58.983659,60.000000
2.537400,59.061483,0.937723,58.982523,60.000000
2.537500,59.061809,0.895893,58.983457,60.000000
2.537600,59.062135,0.885696,58.983359,60.000000
2.537700,59.062463,0.879707,58.982392,60.000000
2.537800,59.062791,0.858437,58.982021,60.000000
2.537900,59.063120,0.828420,58.982505,60.000000
2.538000,59.063450,0.806930,58.982547,60.000000
2.538100,59.063781,0.799612,58.981109,60.000000
2.538200,59.064113,0.754133,58.982588,60.000000
2.538300,59.064445,0.749169,58.981106,60.000000
2.538400,59.064778,0.719142,58.980769,60.000000
2.538500,59.065112,0.680385,58.982064,60.000000
2.538600,59.065447,0.666110,58.980823,60.000000
2.538700,59.065783,0.642302,58.979345,60.000000
2.538800,59.066120,0.616706,58.977774,60.000000
2.538900,59.066457,0.585527,58.976979,60.000000
2.539000,59.066795,0.546779,58.978146,60.000000
2.539100,59.067134,0.512227,58.979398,60.000000
2.539200,59.067474,0.474858,58.981455,60.000000
2.539300,59.067815,0.454720,58.978900,60.000000
2.539400,59.068157,0.411884,58.980434,60.000000
2.539500,59.068499,0.387864,58.977318,60.000000
2.539600,59.068842,0.344583,58.979230,60.000000
2.539700,59.069186,0.308436,58.981367,60.000000
2.539800,59.069531,0.273949,58.982564,60.000000
2.539900,59.069877,0.235239,58.986168,60.000000
2.540000,59.070224,0.204309,58.984662,60.000000
2.540100,59.070571,0.156118,58.997614,60.000000
2.540200,59.070919,0.123908,59.004634,60.000000
2.540300,59.071268,0.085548,59.015155,60.000000
2.540400,59.071618,0.054357,59.015895,60.000000
2.540500,59.071969,0.015582,59.021354,60.000000
2.540600,59.072320,-0.027332,59.038964,60.000000
2.540700,59.072672,-0.055262,59.035662,60.000000
2.540800,59.073026,-0.090362,59.031094,60.000000
2.540900,59.073379,-0.135532,59.038587,60.000000
2.541000,59.073734,-0.176848,59.045850,60.000000
2.541100,59.074090,-0.205192,59.044557,60.000000
2.541200,59.074446,-0.241937,59.044021,60.000000
2.541300,59.074804,-0.285679,59.044301,60.000000
2.541400,59.075162,-0.315930,59.044078,60.000000
2.541500,59.075520,-0.352656,59.043788,60.000000
2.541600,59.075880,-0.377099,59.044831,60.000000
2.541700,59.076241,-0.424941,59.043466,60.000000
2.541800,59.076602,-0.448615,59.043947,60.000000
2.541900,59.076964,-0.480939,59.044147,60.000000
2.542000,59.077327,-0.509548,59.044494,60.000000
2.542100,59.077691,-0.558711,59.042793,60.000000
2.542200,59.078056,-0.576490,59.042967,60.000000
2.542300,59.078421,-0.615252,59.042281,60.000000
2.542400,59.078787,-0.638668,59.042217,60.000000
2.542500,59.079155,-0.661146,59.042377,60.000000
2.542600,59.079522,-0.695344,59.041909,60.000000
2.542700,59.079891,-0.713694,59.041957,60.000000
2.542800,59.080261,-0.747028,59.041446,60.000000
2.542900,59.080631,-0.769632,59.041174,60.000000
2.543000,59.081002,-0.793998,59.040871,60.000000
2.543100,59.081374,-0.816572,59.040586,60.000000
2.543200,59.081747,-0.833993,59.040450,60.000000
2.543300,59.082121,-0.848032,59.040442,60.000000
2.543400,59.082495,-0.864385,59.040349,60.000000
2.543500,59.082870,-0.897345,59.039607,60.000000
2.543600,59.083246,-0.914495,59.039194,60.000000
2.543700,59.083623,-0.916304,59.039284,60.000000
2.543800,59.084001,-0.933199,59.039042,60.000000
2.543900,59.084380,-0.958836,59.038370,60.000000
2.544000,59.084759,-0.973463,59.037897,60.000000
2.544100,59.085139,-0.980300,59.037668,60.000000
2.544200,59.085520,-0.968160,59.038027,60.000000
2.544300,59.085902,-0.989812,59.037527,60.000000
2.544400,59.086284,-0.994857,59.037227,60.000000
2.544500,59.086668,-0.994565,59.037113,60.000000
2.544600,59.087052,-1.001477,59.036770,60.000000
2.544700,59.087437,-1.012507,59.036165,60.000000
2.544800,59.087823,-0.994410,59.036459,60.000000
2.544900,59.088209,-0.998591,59.036178,60.000000
2.545000,59.088597,-1.006522,59.035524,60.000000
2.545100,59.088985,-0.998144,59.035323,60.000000
2.545200,59.089374,-0.981465,59.035556,60.000000
2.545300,59.089764,-0.973707,59.035501,60.000000
2.545400,59.090155,-0.977510,59.034805,60.000000
2.545500,59.090546,-0.970627,59.034290,60.000000
2.545600,59.090938,-0.961867,59.033857,60.000000
2.545700,59.091331,-0.946583,59.033720,60.000000
2.545800,59.091725,-0.929423,59.033722,60.000000
2.545900,59.092120,-0.917297,59.033420,60.000000
2.546000,59.092516,-0.904318,59.032978,60.000000
2.546100,59.092912,-0.887721,59.032630,60.000000
2.546200,59.093309,-0.873352,59.032062,60.000000
2.546300,59.093707,-0.842660,59.032580,60.000000
2.546400,59.094106,-0.829688,59.031998,60.000000
2.546500,59.094505,-0.800761,59.032264,60.000000
2.546600,59.094906,-0.787756,59.031294,60.000000
2.546700,59.095307,-0.749408,59.032307,60.000000
2.546800,59.095709,-0.742886,59.030565,60.000000
2.546900,59.096111,-0.705458,59.031093,60.000000
2.547000,59.096515,-0.683027,59.030573,60.000000
2.547100,59.096919,-0.648007,59.031299,60.000000
2.547200,59.097325,-0.625781,59.030464,60.000000
2.547300,59.097731,-0.589568,59.031181,60.000000
2.547400,59.098137,-0.554672,59.032410,60.000000
2.547500,59.098545,-0.527467,59.032140,60.000000
2.547600,59.098953,-0.490622,59.033309,60.000000
2.547700,59.099362,-0.470997,59.030162,60.000000
2.547800,59.099772,-0.435849,59.028763,60.000000
2.547900,59.100183,-0.403341,59.027251,60.000000
2.548000,59.100595,-0.365490,59.027897,60.000000
2.548100,59.101007,-0.335001,59.025837,60.000000
2.548200,59.101420,-0.296727,59.026247,60.000000
2.548300,59.101834,-0.257578,59.029438,60.000000
2.548400,59.102249,-0.213508,59.040226,60.000000
2.548500,59.102665,-0.199814,59.028608,60.000000
2.548600,59.103081,-0.154207,59.024803,60.000000
2.548700,59.103498,-0.119021,59.018759,60.000000
2.548800,59.103916,-0.086086,59.005519,60.000000
2.548900,59.104335,-0.038162,59.016216,60.000000
2.549000,59.104754,-0.000790,59.026379,60.000000
2.549100,59.105175,0.040661,59.043260,60.000000
2.549200,59.105596,0.081351,59.060374,60.000000
2.549300,59.106018,0.111855,59.059633,60.000000
2.549400,59.106440,0.140121,59.049573,60.000000
2.549500,59.106864,0.179688,59.046766,60.000000
2.549600,59.107288,0.216865,59.045808,60.000000
2.549700,59.107713,0.253328,59.045421,60.000000
2.549800,59.108139,0.284679,59.045163,60.000000
2.549900,59.108566,0.325657,59.044665,60.000000
2.550000,59.108993,0.357375,59.044574,60.000000
2.550100,59.109422,0.399050,59.043405,60.000000
2.550200,59.109851,0.437553,59.042095,60.000000
2.550300,59.110281,0.464517,59.042104,60.000000
2.550400,59.110711,0.498684,59.041845,60.000000
2.550500,59.111143,0.526348,59.042024,60.000000
2.550600,59.111575,0.563558,59.041451,60.000000
2.550700,59.112008,0.583724,59.041842,60.000000
2.550800,59.112442,0.615696,59.041694,60.000000
2.550900,59.112876,0.651068,59.041079,60.000000
2.551000,59.113312,0.662172,59.041556,60.000000
2.551100,59.113748,0.705851,59.040708,60.000000
2.551200,59.114185,0.728040,59.040433,60.000000
2.551300,59.114623,0.748576,59.040350,60.000000
2.551400,59.115061,0.775651,59.040033,60.000000
2.551500,59.115500,0.800623,59.039684,60.000000
2.551600,59.115941,0.816929,59.039588,60.000000
2.551700,59.116381,0.849101,59.038987,60.000000
2.551800,59.116823,0.852870,59.039113,60.000000
2.551900,59.117266,0.885356,59.038514,60.000000
2.552000,59.117709,0.899491,59.038255,60.000000
2.552100,59.118153,0.919920,59.037866,60.000000
2.552200,59.118598,0.923127,59.037911,60.000000
2.552300,59.119043,0.944291,59.037506,60.000000
2.552400,59.119490,0.940201,59.037692,60.000000
2.552500,59.119937,0.959032,59.037315,60.000000
2.552600,59.120385,0.971842,59.036924,60.000000
2.552700,59.120833,0.978123,59.036686,60.000000
2.552800,59.121283,0.989118,59.036304,60.000000
2.552900,59.121733,0.988482,59.036204,60.000000
2.553000,59.122184,0.999708,59.035759,60.000000
2.553100,59.122636,0.998200,59.035591,60.000000
2.553200,59.123089,1.003331,59.035229,60.000000
2.553300,59.123542,0.993588,59.035288,60.000000
2.553400,59.123996,0.996711,59.034953,60.000000
2.553500,59.124451,0.993069,59.034707,60.000000
2.553600,59.124907,0.986706,59.034542,60.000000
2.553700,59.125363,0.978483,59.034423,60.000000
2.553800,59.125821,0.990002,59.033417,60.000000
2.553900,59.126279,0.968143,59.033575,60.000000
2.554000,59.126738,0.964267,59.033170,60.000000
2.554100,59.127197,0.956088,59.032729,60.000000
2.554200,59.127658,0.934007,59.032945,60.000000
2.554300,59.128119,0.938877,59.031831,60.000000
2.554400,59.128581,0.907346,59.032321,60.000000
2.554500,59.129043,0.884159,59.032721,60.000000
2.554600,59.129507,0.881195,59.031797,60.000000
2.554700,59.129971,0.857323,59.031677,60.000000
