t,real_f,real_v,RA_EKF,IpDFT
2.509300,60.000001,-0.363488,59.993482,60.000000
2.509400,60.000001,-0.401121,59.993691,60.000000
2.509500,60.000001,-0.403109,59.994106,60.000000
2.509600,60.000001,-0.494341,59.993126,60.000000
2.509700,60.000001,-0.486507,59.993522,60.000000
2.509800,60.000001,-0.541863,59.992054,60.000000
2.509900,60.000001,-0.564700,59.991752,60.000000
2.510000,60.000001,-0.594459,59.991632,60.000000
2.510100,60.000001,-0.619120,59.991949,60.000000
2.510200,60.000001,-0.643615,59.992482,60.000000
2.510300,60.000001,-0.671117,59.992849,60.000000
2.510400,60.000001,-0.719825,59.991643,60.000000
2.510500,60.000001,-0.684352,59.992736,60.000000
2.510600,60.000001,-0.772441,59.991497,60.000000
2.510700,60.000001,-0.787560,59.991377,60.000000
2.510800,60.000001,-0.808397,59.991418,60.000000
2.510900,60.000001,-0.812125,59.992259,60.000000
2.511000,60.000001,-0.809908,59.993455,60.000000
2.511100,60.000001,-0.842841,59.993862,60.000000
2.511200,60.000001,-0.880846,59.993212,60.000000
2.511300,60.000001,-0.907230,59.992513,60.000000
2.511400,60.000001,-0.903260,59.992834,60.000000
2.511500,60.000001,-0.908868,59.993329,60.000000
2.511600,60.000001,-0.929142,59.993339,60.000000
2.511700,60.000001,-0.942288,59.993286,60.000000
2.511800,60.000001,-0.971781,59.992580,60.000000
2.511900,60.000001,-0.970658,59.992547,60.000000
2.512000,60.000001,-0.971733,59.992752,60.000000
2.512100,60.000001,-0.985914,59.992581,60.000000
2.512200,60.000001,-1.004213,59.992005,60.000000
2.512300,60.000001,-1.010633,59.991586,60.000000
2.512400,60.000001,-1.022484,59.990994,60.000000
2.512500,60.000001,-0.974451,59.992003,60.000000
2.512600,60.000001,-0.985772,59.992618,60.000000
2.512700,60.000001,-0.986012,59.992825,60.000000
2.512800,60.000001,-0.992837,59.992518,60.000000
2.512900,60.000001,-1.000421,59.991819,60.000000
2.513000,60.000001,-0.969918,59.992460,60.000000
2.513100,60.000001,-0.996934,59.991280,60.000000
2.513200,60.000001,-0.942333,59.992632,60.000000
2.513300,60.000001,-0.952664,59.992481,60.000000
2.513400,60.000001,-0.947502,59.992054,60.000000
2.513500,60.000001,-0.919998,59.992538,60.000000
2.513600,60.000001,-0.920301,59.992013,60.000000
2.513700,60.000001,-0.900769,59.991893,60.000000
2.513800,60.000001,-0.865908,59.992906,60.000000
2.513900,60.000001,-0.848130,59.993468,60.000000
2.514000,60.000001,-0.838684,59.993149,60.000000
2.514100,60.000001,-0.793829,59.994687,60.000000
2.514200,60.000001,-0.809649,59.992876,60.000000
2.514300,60.000001,-0.741873,59.995117,60.000000
2.514400,60.000001,-0.725153,59.996169,60.000000
2.514500,60.000001,-0.730133,59.994212,60.000000
2.514600,60.000001,-0.698890,59.993289,60.000000
2.514700,60.000001,-0.652085,59.994836,60.000000
2.514800,60.000001,-0.649752,59.992895,60.000000
2.514900,60.000001,-0.642159,59.989754,60.000000
2.515000,60.000001,-0.593369,59.988652,60.000000
2.515100,60.000001,-0.572165,59.986147,60.000000
2.515200,60.000001,-0.527675,59.986433,60.000000
2.515300,60.000001,-0.479531,59.989736,60.000000
2.515400,60.000001,-0.455770,59.990328,60.000000
2.515500,60.000001,-0.421933,59.990804,60.000000
2.515600,60.000001,-0.394734,59.989217,60.000000
2.515700,60.000001,-0.323595,59.995342,60.000000
2.515800,60.000001,-0.308945,59.997811,60.000000
2.515900,60.000001,-0.269131,60.001723,60.000000
2.516000,60.000001,-0.219168,60.011708,60.000000
2.516100,60.000001,-0.230432,60.001836,60.000000
2.516200,60.000001,-0.163389,60.004580,60.000000
2.516300,60.000001,-0.110805,60.017550,60.000000
2.516400,60.000001,-0.112421,60.003323,60.000000
2.516500,60.000001,-0.073752,59.990290,60.000000
2.516600,60.000001,-0.041755,59.973251,60.000000
2.516700,60.000001,0.022844,59.980479,60.000000
2.516800,60.000001,0.046624,59.975857,60.000000
2.516900,60.000001,0.102212,59.987198,60.000000
2.517000,60.000001,0.125603,59.986004,60.000000
2.517100,60.000001,0.173994,59.992525,60.000000
2.517200,60.000001,0.207548,59.995108,60.000000
2.517300,60.000001,0.230168,59.991025,60.000000
2.517400,60.000001,0.275229,59.991352,60.000000
2.517500,60.000001,0.304394,59.990267,60.000000
2.517600,60.000001,0.347612,59.990687,60.000000
2.517700,60.000001,0.369719,59.990208,60.000000
2.517800,60.000001,0.416226,59.990196,60.000000
2.517900,60.000001,0.477548,59.989448,60.000000
2.518000,60.000001,0.472892,59.990096,60.000000
2.518100,60.000001,0.523636,59.989448,60.000000
2.518200,60.000001,0.572459,59.987740,60.000000
2.518300,60.000001,0.590966,59.987542,60.000000
2.518400,60.000001,0.609770,59.988265,60.000000
2.518500,60.000001,0.642963,59.988492,60.000000
2.518600,60.000001,0.666553,59.989002,60.000000
2.518700,60.000001,0.709209,59.988277,60.000000
2.518800,60.000001,0.704914,59.989809,60.000000
2.518900,60.000001,0.731362,59.990686,60.000000
2.519000,60.000001,0.756776,59.991125,60.000000
2.519100,60.000001,0.773782,59.991704,60.000000
2.519200,60.000001,0.793966,59.992111,60.000000
2.519300,60.000001,0.824274,59.991856,60.000000
2.519400,60.000001,0.848566,59.991501,60.000000
2.519500,60.000001,0.895065,59.990378,60.000000
2.519600,60.000001,0.864832,59.991407,60.000000
2.519700,60.000001,0.897581,59.991312,60.000000
2.519800,60.000001,0.915914,59.991115,60.000000
2.519900,60.000001,0.908777,59.991773,60.000000
2.520000,60.000001,0.969608,59.990762,60.000000
2.520100,60.000001,0.971715,59.990063,60.000000
2.520200,60.000001,0.955062,59.990635,60.000000
2.520300,60.000001,0.952475,59.991335,60.000000
2.520400,60.000001,0.989393,59.990609,60.000000
2.520500,60.000001,0.970959,59.991069,60.000000
2.520600,60.000001,0.997906,59.990476,60.000000
2.520700,60.000001,0.995846,59.990317,60.000000
2.520800,60.000001,1.000703,59.990083,60.000000
2.520900,60.000001,0.976842,59.990864,60.000000
2.521000,60.000001,0.972084,59.991410,60.000000
2.521100,60.000001,0.979963,59.991267,60.000000
2.521200,60.000001,0.977972,59.991079,60.000000
2.521300,60.000001,0.980815,59.990589,60.000000
2.521400,60.000001,0.968175,59.990549,60.000000
2.521500,60.000001,0.973427,59.989863,60.000000
2.521600,60.000001,0.931566,59.991052,60.000000
2.521700,60.000001,0.950349,59.990206,60.000000
2.521800,60.000001,0.946186,59.989223,60.000000
2.521900,60.000001,0.892679,59.990862,60.000000
2.522000,60.000001,0.916717,59.989585,60.000000
2.522100,60.000001,0.906710,59.988337,60.000000
2.522200,60.000001,0.856270,59.989730,60.000000
2.522300,60.000001,0.835189,59.990672,60.000000
2.522400,60.000001,0.813384,59.991361,60.000000
2.522500,60.000001,0.790828,59.991888,60.000000
2.522600,60.000001,0.795229,59.990100,60.000000
2.522700,60.000001,0.747070,59.991023,60.000000
2.522800,60.000001,0.738966,59.990061,60.000000
2.522900,60.000001,0.692645,59.991503,60.000000
2.523000,60.000001,0.681216,59.990809,60.000000
2.523100,60.000001,0.692116,59.988359,60.000000
2.523200,60.000001,0.632864,59.987451,60.000000
2.523300,60.000001,0.613812,59.985147,60.000000
2.523400,60.000001,0.565773,59.986207,60.000000
2.523500,60.000001,0.505817,59.990203,60.000000
2.523600,60.000001,0.501897,59.989899,60.000000
2.523700,60.000001,0.451794,59.993288,60.000000
2.523800,60.000001,0.437814,59.991632,60.000000
2.523900,60.000001,0.422732,59.985193,60.000000
2.524000,60.000001,0.374606,59.983200,60.000000
2.524100,60.000001,0.298886,59.989486,60.000000
2.524200,60.000001,0.283465,59.993742,60.000000
2.524300,60.000001,0.246895,59.997936,60.000000
2.524400,60.000001,0.224864,59.995157,60.000000
2.524500,60.000001,0.181810,59.995776,60.000000
2.524600,60.000001,0.160156,59.986919,60.000000
2.524700,60.000001,0.118129,59.981133,60.000000
2.524800,60.000001,0.093844,59.965160,60.000000
2.524900,60.000001,0.019053,59.979683,60.000000
2.525000,60.000001,0.008816,59.970273,60.000000
2.525100,60.000001,-0.051058,59.980870,60.000000
2.525200,60.000001,-0.056688,59.963096,60.000000
2.525300,60.000001,-0.098900,59.952957,60.000000
2.525400,60.000001,-0.162105,59.962988,60.000000
2.525500,60.000001,-0.200744,59.970880,60.000000
2.525600,60.000001,-0.217825,59.967105,60.000000
2.525700,60.000001,-0.291370,59.974428,60.000000
2.525800,60.000001,-0.309247,59.975942,60.000000
2.525900,60.000001,-0.351217,59.977545,60.000000
2.526000,60.000001,-0.376978,59.977261,60.000000
2.526100,60.000001,-0.388769,59.976354,60.000000
2.526200,60.000001,-0.452046,59.976218,60.000000
2.526300,60.000001,-0.465826,59.976700,60.000000
2.526400,60.000001,-0.518603,59.976076,60.000000
2.526500,60.000001,-0.522277,59.977516,60.000000
2.526600,60.000001,-0.571272,59.977298,60.000000
2.526700,60.000001,-0.585151,59.978432,60.000000
2.526800,60.000001,-0.634838,59.977635,60.000000
2.526900,60.000001,-0.638364,59.978953,60.000000
2.527000,60.000001,-0.703987,59.977120,60.000000
2.527100,60.000001,-0.711245,59.977296,60.000000
2.527200,60.000001,-0.739811,59.977250,60.000000
2.527300,60.000001,-0.762224,59.977355,60.000000
2.527400,60.000001,-0.809612,59.976194,60.000000
2.527500,60.000001,-0.782573,59.977366,60.000000
2.527600,60.000001,-0.809460,59.978375,60.000000
2.527700,60.000001,-0.856091,59.977685,60.000000
2.527800,60.000001,-0.865803,59.977710,60.000000
2.527900,60.000001,-0.897739,59.977154,60.000000
2.528000,60.000001,-0.901009,59.977352,60.000000
2.528100,60.000001,-0.921956,59.977252,60.000000
2.528200,60.000001,-0.945598,59.976839,60.000000
2.528300,60.000001,-0.977728,59.975920,60.000000
2.528400,60.000001,-0.958584,59.976470,60.000000
2.528500,60.000001,-0.984710,59.976219,60.000000
2.528600,60.000001,-0.980595,59.976535,60.000000
2.528700,60.000001,-0.967013,59.977471,60.000000
2.528800,60.000001,-0.987664,59.977440,60.000000
2.528900,60.000001,-0.982996,59.977757,60.000000
2.529000,60.000001,-0.998153,59.977474,60.000000
2.529100,60.000001,-1.008964,59.976968,60.000000
2.529200,60.000001,-0.964014,59.978037,60.000000
2.529300,60.000001,-0.978625,59.978407,60.000000
2.529400,60.000001,-0.997093,59.977757,60.000000
2.529500,60.000001,-0.977052,59.978045,60.000000
2.529600,60.000001,-0.988115,59.977515,60.000000
2.529700,60.000001,-0.962628,59.978022,60.000000
2.529800,60.000001,-0.964946,59.977838,60.000000
2.529900,60.000001,-0.966877,59.977186,60.000000
2.530000,60.000001,-0.922794,59.978450,60.000000
2.530100,60.000001,-0.938005,59.977800,60.000000
2.530200,60.000001,-0.923179,59.977460,60.000000
2.530300,60.000001,-0.872451,59.979053,60.000000
2.530400,60.000001,-0.876036,59.979093,60.000000
2.530500,60.000001,-0.844731,59.979966,60.000000
2.530600,60.000001,-0.836718,59.979851,60.000000
2.530700,60.000001,-0.825882,59.979184,60.000000
2.530800,60.000001,-0.836134,59.977299,60.000000
2.530900,60.000001,-0.800266,59.976123,60.000000
2.531000,60.000001,-0.752179,59.977600,60.000000
2.531100,60.000001,-0.749616,59.976558,60.000000
2.531200,60.000001,-0.700559,59.978157,60.000000
2.531300,60.000001,-0.694468,59.977154,60.000000
2.531400,60.000001,-0.670822,59.975963,60.000000
2.531500,60.000001,-0.609282,59.979279,60.000000
2.531600,60.000001,-0.564418,59.982299,60.000000
2.531700,60.000001,-0.576773,59.980161,60.000000
2.531800,60.000001,-0.540099,59.979414,60.000000
2.531900,60.000001,-0.531218,59.974800,60.000000
2.532000,60.000001,-0.478191,59.975006,60.000000
2.532100,60.000001,-0.477370,59.970046,60.000000
2.532200,60.000001,-0.398184,59.974773,60.000000
2.532300,60.000001,-0.375221,59.975577,60.000000
2.532400,60.000001,-0.336074,59.977589,60.000000
2.532500,60.000001,-0.315746,59.974244,60.000000
2.532600,60.000001,-0.281225,59.970430,60.000000
2.532700,60.000001,-0.232048,59.972411,60.000000
2.532800,60.000001,-0.165762,59.981440,60.000000
2.532900,60.000001,-0.180778,59.969628,60.000000
2.533000,60.000001,-0.132621,59.964775,60.000000
2.533100,60.000001,-0.128844,59.954508,60.000000
2.533200,60.000001,-0.032600,59.969223,60.000000
2.533300,60.000001,0.007672,59.985707,60.000000
2.533400,60.000001,0.034132,59.991692,60.000000
2.533500,60.000001,0.058363,59.985739,60.000000
2.533600,60.000001,0.096295,59.980949,60.000000
2.533700,60.000001,0.101559,59.968146,60.000000
2.533800,60.000001,0.191094,59.979357,60.000000
2.533900,60.000001,0.217452,59.981364,60.000000
2.534000,60.000001,0.249248,59.980613,60.000000
2.534100,60.000001,0.301957,59.984813,60.000000
2.534200,60.000001,0.309567,59.981344,60.000000
2.534300,60.000001,0.356375,59.981117,60.000000
2.534400,60.000001,0.377433,59.980255,60.000000
2.534500,60.000001,0.415722,59.980203,60.000000
2.534600,60.000001,0.469600,59.979773,60.000000
2.534700,60.000001,0.479987,59.980293,60.000000
2.534800,60.000001,0.545523,59.978679,60.000000
2.534900,60.000001,0.539722,59.979976,60.000000
2.535000,60.000001,0.607799,59.978212,60.000000
2.535100,60.000001,0.616378,59.978586,60.000000
2.535200,60.000001,0.671714,59.976989,60.000000
2.535300,60.000001,0.682032,59.977203,60.000000
2.535400,60.000001,0.703336,59.977745,60.000000
2.535500,60.000001,0.722209,59.978564,60.000000
2.535600,60.000001,0.741763,59.979419,60.000000
2.535700,60.000001,0.779313,59.979147,60.000000
2.535800,60.000001,0.800344,59.979094,60.000000
2.535900,60.000001,0.822938,59.979026,60.000000
2.536000,60.000001,0.815576,59.980315,60.000000
2.536100,60.000001,0.856648,59.980049,60.000000
2.536200,60.000001,0.896164,59.978957,60.000000
2.536300,60.000001,0.897852,59.978985,60.000000
2.536400,60.000001,0.903963,59.979379,60.000000
2.536500,60.000001,0.938308,59.978817,60.000000
2.536600,60.000001,0.941335,59.978892,60.000000
2.536700,60.000001,0.925013,59.980001,60.000000
2.536800,60.000001,0.929097,59.980882,60.000000
2.536900,60.000001,0.965501,59.980308,60.000000
2.537000,60.000001,0.966659,59.980234,60.000000
2.537100,60.000001,1.008831,59.979146,60.000000
2.537200,60.000001,0.989590,59.979143,60.000000
2.537300,60.000001,1.003945,59.978729,60.000000
2.537400,60.000001,0.976086,59.979638,60.000000
2.537500,60.000001,1.004075,59.979091,60.000000
2.537600,60.000001,1.015659,59.978288,60.000000
2.537700,60.000001,1.001108,59.978327,60.000000
2.537800,60.000001,0.962297,59.979562,60.000000
2.537900,60.000001,0.960526,59.980412,60.000000
2.538000,60.000001,1.016799,59.979309,60.000000
2.538100,60.000001,0.972475,59.979113,60.000000
2.538200,60.000001,0.964769,59.978939,60.000000
2.538300,60.000001,0.964964,59.978316,60.000000
2.538400,60.000001,0.924647,59.979378,60.000000
2.538500,60.000001,0.907166,59.980225,60.000000
2.538600,60.000001,0.882831,59.981265,60.000000
2.538700,60.000001,0.897221,59.980307,60.000000
2.538800,60.000001,0.847879,59.981583,60.000000
2.538900,60.000001,0.878455,59.979843,60.000000
2.539000,60.000001,0.815706,59.981151,60.000000
2.539100,60.000001,0.827653,59.979742,60.000000
2.539200,60.000001,0.797640,59.979372,60.000000
2.539300,60.000001,0.796173,59.977371,60.000000
2.539400,60.000001,0.763453,59.976674,60.000000
2.539500,60.000001,0.695811,59.979231,60.000000
2.539600,60.000001,0.680972,59.980956,60.000000
2.539700,60.000001,0.664744,59.981046,60.000000
2.539800,60.000001,0.638288,59.980955,60.000000
2.539900,60.000001,0.626222,59.978830,60.000000
2.540000,60.000001,0.585804,59.978558,60.000000
2.540100,60.000001,0.540641,59.980530,60.000000
2.540200,60.000001,0.507918,59.982341,60.000000
2.540300,60.000001,0.505159,59.978645,60.000000
2.540400,60.000001,0.466080,59.976628,60.000000
2.540500,60.000001,0.413440,59.979183,60.000000
2.540600,60.000001,0.417848,59.972939,60.000000
2.540700,60.000001,0.336923,59.978986,60.000000
2.540800,60.000001,0.337056,59.973257,60.000000
2.540900,60.000001,0.278966,59.975687,60.000000
2.541000,60.000001,0.234384,59.981450,60.000000
2.541100,60.000001,0.195614,59.988237,60.000000
2.541200,60.000001,0.210562,59.979269,60.000000
2.541300,60.000001,0.119777,59.989158,60.000000
2.541400,60.000001,0.082123,59.999567,60.000000
2.541500,60.000001,0.058803,60.000481,60.000000
2.541600,60.000001,-0.004345,60.018295,60.000000
2.541700,60.000001,-0.015189,60.017238,60.000000
2.541800,60.000001,-0.046829,60.011722,60.000000
2.541900,60.000001,-0.091978,60.012869,60.000000
2.542000,60.000001,-0.118218,60.006258,60.000000
2.542100,60.000001,-0.170421,60.010613,60.000000
2.542200,60.000001,-0.215087,60.017584,60.000000
2.542300,60.000001,-0.235546,60.015538,60.000000
2.542400,60.000001,-0.258409,60.010372,60.000000
2.542500,60.000001,-0.280691,60.005025,60.000000
2.542600,60.000001,-0.346691,60.006367,60.000000
2.542700,60.000001,-0.352820,60.005118,60.000000
2.542800,60.000001,-0.413689,60.005305,60.000000
2.542900,60.000001,-0.429445,60.005423,60.000000
2.543000,60.000001,-0.498324,60.004324,60.000000
2.543100,60.000001,-0.524214,60.003409,60.000000
2.543200,60.000001,-0.536579,60.003806,60.000000
2.543300,60.000001,-0.599279,60.001978,60.000000
2.543400,60.000001,-0.634625,60.000447,60.000000
2.543500,60.000001,-0.627647,60.001708,60.000000
2.543600,60.000001,-0.655341,60.002686,60.000000
2.543700,60.000001,-0.691430,60.002778,60.000000
2.543800,60.000001,-0.724941,60.002392,60.000000
2.543900,60.000001,-0.733451,60.003159,60.000000
2.544000,60.000001,-0.785033,60.002078,60.000000
2.544100,60.000001,-0.786188,60.002603,60.000000
2.544200,60.000001,-0.830899,60.001800,60.000000
2.544300,60.000001,-0.836102,60.002075,60.000000
2.544400,60.000001,-0.883600,60.001003,60.000000
2.544500,60.000001,-0.858433,60.002209,60.000000
2.544600,60.000001,-0.877188,60.002912,60.000000
2.544700,60.000001,-0.912914,60.002507,60.000000
2.544800,60.000001,-0.912436,60.002884,60.000000
2.544900,60.000001,-0.916096,60.003491,60.000000
2.545000,60.000001,-0.944003,60.003225,60.000000
2.545100,60.000001,-0.965031,60.002687,60.000000
2.545200,60.000001,-0.993525,60.001689,60.000000
2.545300,60.000001,-0.949293,60.002758,60.000000
2.545400,60.000001,-0.988308,60.002441,60.000000
2.545500,60.000001,-0.994054,60.002250,60.000000
2.545600,60.000001,-1.007682,60.001778,60.000000
2.545700,60.000001,-0.994646,60.002093,60.000000
2.545800,60.000001,-1.009798,60.001734,60.000000
2.545900,60.000001,-0.990231,60.002285,60.000000
2.546000,60.000001,-0.968644,60.003406,60.000000
2.546100,60.000001,-0.996276,60.002805,60.000000
2.546200,60.000001,-0.990665,60.002490,60.000000
2.546300,60.000001,-0.972046,60.002854,60.000000
2.546400,60.000001,-0.963909,60.003106,60.000000
2.546500,60.000001,-0.947198,60.003631,60.000000
2.546600,60.000001,-0.954056,60.003138,60.000000
2.546700,60.000001,-0.955826,60.002162,60.000000
2.546800,60.000001,-0.950603,60.001135,60.000000
2.546900,60.000001,-0.906169,60.002240,60.000000
2.547000,60.000001,-0.886363,60.003153,60.000000
2.547100,60.000001,-0.888153,60.002620,60.000000
2.547200,60.000001,-0.870278,60.002262,60.000000
2.547300,60.000001,-0.840608,60.002755,60.000000
2.547400,60.000001,-0.825314,60.002704,60.000000
2.547500,60.000001,-0.808539,60.002297,60.000000
2.547600,60.000001,-0.789011,60.001745,60.000000
2.547700,60.000001,-0.759574,60.001871,60.000000
2.547800,60.000001,-0.721209,60.003277,60.000000
2.547900,60.000001,-0.710461,60.002686,60.000000
2.548000,60.000001,-0.675038,60.003216,60.000000
2.548100,60.000001,-0.619632,60.006378,60.000000
2.548200,60.000001,-0.645830,60.003107,60.000000
2.548300,60.000001,-0.601098,60.001727,60.000000
2.548400,60.000001,-0.556972,60.002884,60.000000
2.548500,60.000001,-0.528231,60.003329,60.000000
2.548600,60.000001,-0.514231,60.000192,60.000000
2.548700,60.000001,-0.498804,59.994967,60.000000
2.548800,60.000001,-0.425316,59.998793,60.000000
2.548900,60.000001,-0.423796,59.993074,60.000000
2.549000,60.000001,-0.353294,59.998697,60.000000
2.549100,60.000001,-0.316889,60.004052,60.000000
2.549200,60.000001,-0.300360,60.001856,60.000000
2.549300,60.000001,-0.266347,59.998719,60.000000
2.549400,60.000001,-0.201339,60.009377,60.000000
2.549500,60.000001,-0.185839,60.008320,60.000000
2.549600,60.000001,-0.140135,60.012522,60.000000
2.549700,60.000001,-0.120503,60.004591,60.000000
2.549800,60.000001,-0.067500,60.008366,60.000000
2.549900,60.000001,-0.028729,60.013110,60.000000
2.550000,60.000001,-0.017187,59.995028,60.000000
2.550100,60.000001,-0.000854,59.982000,60.000000
2.550200,60.000001,0.079591,59.986137,60.000000
2.550300,60.000001,0.120771,59.992646,60.000000
2.550400,60.000001,0.164518,60.002015,60.000000
2.550500,60.000001,0.196113,60.005122,60.000000
2.550600,60.000001,0.205232,59.994212,60.000000
2.550700,60.000001,0.266152,59.996289,60.000000
2.550800,60.000001,0.290032,59.994536,60.000000
2.550900,60.000001,0.350300,59.997502,60.000000
2.551000,60.000001,0.368439,59.997244,60.000000
2.551100,60.000001,0.405013,59.997231,60.000000
2.551200,60.000001,0.441225,59.997221,60.000000
2.551300,60.000001,0.460872,59.997657,60.000000
2.551400,60.000001,0.516084,59.996885,60.000000
2.551500,60.000001,0.536073,59.997069,60.000000
2.551600,60.000001,0.583270,59.996059,60.000000
2.551700,60.000001,0.586092,59.997410,60.000000
2.551800,60.000001,0.648133,59.995898,60.000000
2.551900,60.000001,0.668883,59.995567,60.000000
2.552000,60.000001,0.674034,59.996890,60.000000
2.552100,60.000001,0.683685,59.998681,60.000000
2.552200,60.000001,0.714903,59.999658,60.000000
2.552300,60.000001,0.762733,59.998770,60.000000
2.552400,60.000001,0.781224,59.998560,60.000000
2.552500,60.000001,0.810920,59.998076,60.000000
2.552600,60.000001,0.835941,59.997638,60.000000
2.552700,60.000001,0.847221,59.997783,60.000000
2.552800,60.000001,0.882046,59.997195,60.000000
2.552900,60.000001,0.876791,59.997801,60.000000
2.553000,60.000001,0.907597,59.997576,60.000000
2.553100,60.000001,0.943456,59.996645,60.000000
2.553200,60.000001,0.922360,59.997441,60.000000
2.553300,60.000001,0.938564,59.997779,60.000000
2.553400,60.000001,0.975901,59.996970,60.000000
2.553500,60.000001,0.970657,59.997099,60.000000
2.553600,60.000001,0.981250,59.997099,60.000000
2.553700,60.000001,1.010764,59.996265,60.000000
2.553800,60.000001,0.985625,59.996960,60.000000
2.553900,60.000001,0.996398,59.997112,60.000000
2.554000,60.000001,0.987998,59.997638,60.000000
2.554100,60.000001,1.011246,59.997076,60.000000
2.554200,60.000001,0.984594,59.997837,60.000000
2.554300,60.000001,1.002375,59.997485,60.000000
2.554400,60.000001,0.971741,59.998455,60.000000
2.554500,60.000001,0.958976,59.999351,60.000000
2.554600,60.000001,0.996215,59.998107,60.000000
2.554700,60.000001,0.984784,59.997509,60.000000
