t,real_f,real_v,RA_EKF,IpDFT
2.505300,60.000001,0.907024,60.006647,60.000000
2.505400,60.000001,0.890906,60.006800,60.000000
2.505500,60.000001,0.865835,60.007431,60.000000
2.505600,60.000001,0.859695,60.006743,60.000000
2.505700,60.000001,0.842916,60.006075,60.000000
2.505800,60.000001,0.813671,60.006475,60.000000
2.505900,60.000001,0.799895,60.005794,60.000000
2.506000,60.000001,0.766052,60.006543,60.000000
2.506100,60.000001,0.749147,60.006021,60.000000
2.506200,60.000001,0.723499,60.005684,60.000000
2.506300,60.000001,0.703779,60.004443,60.000000
2.506400,60.000001,0.674381,60.003892,60.000000
2.506500,60.000001,0.634325,60.005497,60.000000
2.506600,60.000001,0.608444,60.005713,60.000000
2.506700,60.000001,0.580934,60.005182,60.000000
2.506800,60.000001,0.546866,60.005408,60.000000
2.506900,60.000001,0.505047,60.008090,60.000000
2.507000,60.000001,0.494591,60.003418,60.000000
2.507100,60.000001,0.444571,60.005356,60.000000
2.507200,60.000001,0.420882,60.002683,60.000000
2.507300,60.000001,0.388689,59.999174,60.000000
2.507400,60.000001,0.331697,60.007274,60.000000
2.507500,60.000001,0.311460,60.004799,60.000000
2.507600,60.000001,0.274611,60.002751,60.000000
2.507700,60.000001,0.232193,60.005178,60.000000
2.507800,60.000001,0.201907,60.000968,60.000000
2.507900,60.000001,0.174781,59.985531,60.000000
2.508000,60.000001,0.118942,59.992394,60.000000
2.508100,60.000001,0.067149,60.009951,60.000000
2.508200,60.000001,0.054469,59.996871,60.000000
2.508300,60.000001,0.004253,60.003645,60.000000
2.508400,60.000001,-0.026200,59.997418,60.000000
2.508500,60.000001,-0.061056,59.988149,60.000000
2.508600,60.000001,-0.106193,59.990289,60.000000
2.508700,60.000001,-0.154255,60.001114,60.000000
2.508800,60.000001,-0.186445,60.003018,60.000000
2.508900,60.000001,-0.220663,60.002205,60.000000
2.509000,60.000001,-0.253525,60.000515,60.000000
2.509100,60.000001,-0.291619,60.000104,60.000000
2.509200,60.000001,-0.331600,60.000161,60.000000
2.509300,60.000001,-0.365689,60.000189,60.000000
2.509400,60.000001,-0.397866,60.000481,60.000000
2.509500,60.000001,-0.421693,60.001832,60.000000
2.509600,60.000001,-0.466961,60.001454,60.000000
2.509700,60.000001,-0.499226,60.001334,60.000000
2.509800,60.000001,-0.523766,60.002088,60.000000
2.509900,60.000001,-0.557691,60.002263,60.000000
2.510000,60.000001,-0.591493,60.002079,60.000000
2.510100,60.000001,-0.621455,60.001988,60.000000
2.510200,60.000001,-0.657106,60.001491,60.000000
2.510300,60.000001,-0.681904,60.001480,60.000000
2.510400,60.000001,-0.713222,60.001252,60.000000
2.510500,60.000001,-0.745295,60.000862,60.000000
2.510600,60.000001,-0.782848,60.000141,60.000000
2.510700,60.000001,-0.782947,60.000838,60.000000
2.510800,60.000001,-0.809177,60.001061,60.000000
2.510900,60.000001,-0.836611,60.000922,60.000000
2.511000,60.000001,-0.853707,60.001018,60.000000
2.511100,60.000001,-2.497601,60.000994,60.000000
2.511200,60.000001,-0.893201,60.000994,60.000000
2.511300,60.000001,-0.919925,60.000987,60.000000
2.511400,60.000001,-0.935785,60.000979,60.000000
2.511500,60.000001,-0.938937,60.000981,60.000000
2.511600,60.000001,-0.945961,60.000992,60.000000
2.511700,60.000001,-0.974416,60.000978,60.000000
2.511800,60.000001,-0.989401,60.000956,60.000000
2.511900,60.000001,-0.979174,60.000969,60.000000
2.512000,60.000001,-0.991147,60.000973,60.000000
2.512100,60.000001,-1.000251,60.000972,60.000000
2.512200,60.000001,-1.014851,60.000946,60.000000
2.512300,60.000001,-1.013919,60.000931,60.000000
2.512400,60.000001,-1.006328,60.000943,60.000000
2.512500,60.000001,-1.020431,60.000914,60.000000
2.512600,60.000001,-1.025963,60.000866,60.000000
2.512700,60.000001,-1.015245,60.000846,60.000000
2.512800,60.000001,-0.992298,60.000890,60.000000
2.512900,60.000001,-0.993245,60.000913,60.000000
2.513000,60.000001,-0.989161,60.000925,60.000000
2.513100,60.000001,-0.998603,60.000871,60.000000
2.513200,60.000001,-0.974557,60.000876,60.000000
2.513300,60.000001,-0.969893,60.000856,60.000000
2.513400,60.000001,-0.954035,60.000852,60.000000
2.513500,60.000001,-0.958754,60.000768,60.000000
2.513600,60.000001,-0.932247,60.000739,60.000000
2.513700,60.000001,-0.903364,60.000769,60.000000
2.513800,60.000001,-0.877715,60.000839,60.000000
2.513900,60.000001,-0.886099,60.000771,60.000000
2.514000,60.000001,-0.865367,60.000707,60.000000
2.514100,60.000001,-0.817281,60.000791,60.000000
2.514200,60.000001,-0.803370,60.000826,60.000000
2.514300,60.000001,-0.794850,60.000771,60.000000
2.514400,60.000001,-0.769499,60.000722,60.000000
2.514500,60.000001,-0.724013,60.000799,60.000000
2.514600,60.000001,-0.711657,60.000779,60.000000
2.514700,60.000001,-0.680614,60.000782,60.000000
2.514800,60.000001,-0.655345,60.000759,60.000000
2.514900,60.000001,-0.630493,60.000699,60.000000
2.515000,60.000001,-0.594033,60.000685,60.000000
2.515100,60.000001,-0.567444,60.000630,60.000000
2.515200,60.000001,-0.520195,60.000708,60.000000
2.515300,60.000001,-0.502724,60.000642,60.000000
2.515400,60.000001,-0.465173,60.000612,60.000000
2.515500,60.000001,-0.434211,60.000545,60.000000
2.515600,60.000001,-0.390654,60.000571,60.000000
2.515700,60.000001,-0.359743,60.000544,60.000000
2.515800,60.000001,-0.319923,60.000563,60.000000
2.515900,60.000001,-0.290093,60.000495,60.000000
2.516000,60.000001,-0.248574,60.000488,60.000000
2.516100,60.000001,-0.218587,60.000374,60.000000
2.516200,60.000001,-0.173188,60.000375,60.000000
2.516300,60.000001,-0.133370,60.000408,60.000000
2.516400,60.000001,-0.088171,60.000567,60.000000
2.516500,60.000001,-0.060182,60.000550,60.000000
2.516600,60.000001,-0.023736,60.000498,60.000000
2.516700,60.000001,0.025089,60.000653,60.000000
2.516800,60.000001,0.059319,60.000732,60.000000
2.516900,60.000001,0.090009,60.000653,60.000000
2.517000,60.000001,0.132775,60.000677,60.000000
2.517100,60.000001,0.167622,60.000634,60.000000
2.517200,60.000001,0.198237,60.000426,60.000000
2.517300,60.000001,0.241852,60.000368,60.000000
2.517400,60.000001,0.291090,60.000603,60.000000
2.517500,60.000001,0.312217,60.000468,60.000000
2.517600,60.000001,0.359379,60.000595,60.000000
2.517700,60.000001,0.401886,60.000870,60.000000
2.517800,60.000001,0.432115,60.001019,60.000000
2.517900,60.000001,0.469959,60.001222,60.000000
2.518000,60.000001,0.506208,60.001449,60.000000
2.518100,60.000001,0.528978,60.001459,60.000000
2.518200,60.000001,0.564261,60.001513,60.000000
2.518300,60.000001,0.586884,60.001426,60.000000
2.518400,60.000001,0.625270,60.001452,60.000000
2.518500,60.000001,0.671875,60.001657,60.000000
2.518600,60.000001,0.678870,60.001609,60.000000
2.518700,60.000001,0.719352,60.001668,60.000000
2.518800,60.000001,0.749336,60.001728,60.000000
2.518900,60.000001,0.757585,60.001688,60.000000
2.519000,60.000001,0.785513,60.001672,60.000000
2.519100,60.000001,0.822623,60.001686,60.000000
2.519200,60.000001,0.834585,60.001686,60.000000
2.519300,60.000001,0.854969,60.001689,60.000000
2.519400,60.000001,0.872892,60.001701,60.000000
2.519500,60.000001,0.903019,60.001684,60.000000
2.519600,60.000001,0.908796,60.001711,60.000000
2.519700,60.000001,0.932518,60.001705,60.000000
2.519800,60.000001,0.938745,60.001750,60.000000
2.519900,60.000001,0.955704,60.001775,60.000000
2.520000,60.000001,0.970790,60.001780,60.000000
2.520100,60.000001,0.988963,60.001729,60.000000
2.520200,60.000001,1.003199,60.001641,60.000000
2.520300,60.000001,1.006948,60.001597,60.000000
2.520400,60.000001,1.010772,60.001584,60.000000
2.520500,60.000001,1.016122,60.001572,60.000000
2.520600,60.000001,1.026261,60.001495,60.000000
2.520700,60.000001,1.022728,60.001490,60.000000
2.520800,60.000001,1.021074,60.001515,60.000000
2.520900,60.000001,1.032392,60.001399,60.000000
2.521000,60.000001,1.014420,60.001491,60.000000
2.521100,60.000001,1.008835,60.001605,60.000000
2.521200,60.000001,1.015861,60.001554,60.000000
2.521300,60.000001,1.008213,60.001527,60.000000
2.521400,60.000001,1.004867,60.001441,60.000000
2.521500,60.000001,0.995943,60.001358,60.000000
2.521600,60.000001,0.997494,60.001098,60.000000
2.521700,60.000001,0.963064,60.001210,60.000000
2.521800,60.000001,0.968399,60.001011,60.000000
2.521900,60.000001,0.933818,60.001162,60.000000
2.522000,60.000001,0.927686,60.001131,60.000000
2.522100,60.000001,0.901890,60.001257,60.000000
2.522200,60.000001,0.897360,60.001112,60.000000
2.522300,60.000001,0.856082,60.001395,60.000000
2.522400,60.000001,0.852203,60.001314,60.000000
2.522500,60.000001,0.839792,60.001027,60.000000
2.522600,60.000001,0.802275,60.001063,60.000000
2.522700,60.000001,0.773006,60.001207,60.000000
2.522800,60.000001,0.762715,60.000972,60.000000
2.522900,60.000001,0.721108,60.001121,60.000000
2.523000,60.000001,0.703005,60.001006,60.000000
2.523100,60.000001,0.659534,60.001308,60.000000
2.523200,60.000001,0.641427,60.001260,60.000000
2.523300,60.000001,0.604582,60.001407,60.000000
2.523400,60.000001,0.574200,60.001516,60.000000
2.523500,60.000001,0.544611,60.001531,60.000000
2.523600,60.000001,0.530120,60.000854,60.000000
2.523700,60.000001,0.480431,60.000792,60.000000
2.523800,60.000001,0.447509,60.000661,60.000000
2.523900,60.000001,0.409630,60.000647,60.000000
2.524000,60.000001,0.362430,60.001177,60.000000
2.524100,60.000001,0.333175,60.001368,60.000000
2.524200,60.000001,0.295366,60.001624,60.000000
2.524300,60.000001,0.263418,60.001591,60.000000
2.524400,60.000001,0.229935,60.001307,60.000000
2.524500,60.000001,0.197681,60.000643,60.000000
2.524600,60.000001,0.148190,60.000737,60.000000
2.524700,60.000001,0.110986,60.000751,60.000000
2.524800,60.000001,0.072512,60.000762,60.000000
2.524900,60.000001,0.034103,60.000757,60.000000
2.525000,60.000001,-0.007663,60.001023,60.000000
2.525100,60.000001,-0.042865,60.000982,60.000000
2.525200,60.000001,-0.086034,60.001376,60.000000
2.525300,60.000001,-0.125612,60.001883,60.000000
2.525400,60.000001,-0.166996,60.002698,60.000000
2.525500,60.000001,-0.194947,60.002472,60.000000
2.525600,60.000001,-0.240886,60.003071,60.000000
2.525700,60.000001,-0.266411,60.002446,60.000000
2.525800,60.000001,-0.300093,60.001536,60.000000
2.525900,60.000001,-0.340106,60.001027,60.000000
2.526000,60.000001,-0.381438,60.001031,60.000000
2.526100,60.000001,-0.418804,60.001178,60.000000
2.526200,60.000001,-0.460811,60.001808,60.000000
2.526300,60.000001,-0.484988,60.001663,60.000000
2.526400,60.000001,-0.514187,60.001296,60.000000
2.526500,60.000001,-0.544618,60.000896,60.000000
2.526600,60.000001,-0.584873,60.000926,60.000000
2.526700,60.000001,-0.622014,60.001138,60.000000
2.526800,60.000001,-0.652212,60.001279,60.000000
2.526900,60.000001,-0.686843,60.001465,60.000000
2.527000,60.000001,-0.714225,60.001559,60.000000
2.527100,60.000001,-0.746428,60.001636,60.000000
2.527200,60.000001,-0.758766,60.001628,60.000000
2.527300,60.000001,-0.783812,60.001641,60.000000
2.527400,60.000001,-0.813977,60.001628,60.000000
2.527500,60.000001,-0.832079,60.001665,60.000000
2.527600,60.000001,-0.861813,60.001601,60.000000
2.527700,60.000001,-0.877122,60.001626,60.000000
2.527800,60.000001,-0.897261,60.001641,60.000000
2.527900,60.000001,-0.914715,60.001674,60.000000
2.528000,60.000001,-0.931432,60.001711,60.000000
2.528100,60.000001,-0.959160,60.001449,60.000000
2.528200,60.000001,-0.967836,60.001359,60.000000
2.528300,60.000001,-0.976708,60.001390,60.000000
2.528400,60.000001,-0.998090,60.001143,60.000000
2.528500,60.000001,-1.002419,60.001095,60.000000
2.528600,60.000001,-1.011527,60.001043,60.000000
2.528700,60.000001,-1.015237,60.001109,60.000000
2.528800,60.000001,-1.027035,60.000984,60.000000
2.528900,60.000001,-1.028961,60.000955,60.000000
2.529000,60.000001,-1.030971,60.000961,60.000000
2.529100,60.000001,-1.026882,60.001151,60.000000
2.529200,60.000001,-1.041258,60.000841,60.000000
2.529300,60.000001,-1.025297,60.001062,60.000000
2.529400,60.000001,-1.022939,60.001237,60.000000
2.529500,60.000001,-1.010738,60.001663,60.000000
2.529600,60.000001,-1.021573,60.001446,60.000000
2.529700,60.000001,-1.007284,60.001512,60.000000
2.529800,60.000001,-1.002874,60.001413,60.000000
2.529900,60.000001,-0.988718,60.001481,60.000000
2.530000,60.000001,-0.973518,60.001685,60.000000
2.530100,60.000001,-0.968604,60.001549,60.000000
2.530200,60.000001,-0.957709,60.001291,60.000000
2.530300,60.000001,-0.941774,60.001074,60.000000
2.530400,60.000001,-0.927889,60.000746,60.000000
2.530500,60.000001,-0.909363,60.000462,60.000000
2.530600,60.000001,-0.897026,59.999864,60.000000
2.530700,60.000001,-0.869928,59.999626,60.000000
2.530800,60.000001,-0.837426,59.999940,60.000000
2.530900,60.000001,-0.819715,59.999930,60.000000
2.531000,60.000001,-0.802799,59.999501,60.000000
2.531100,60.000001,-0.778686,59.999013,60.000000
2.531200,60.000001,-0.746754,59.998878,60.000000
2.531300,60.000001,-0.711760,59.999218,60.000000
2.531400,60.000001,-0.675895,60.000024,60.000000
2.531500,60.000001,-0.658006,59.999936,60.000000
2.531600,60.000001,-0.620438,60.000379,60.000000
2.531700,60.000001,-0.594595,60.000346,60.000000
2.531800,60.000001,-0.561270,60.000395,60.000000
2.531900,60.000001,-0.540637,59.999288,60.000000
2.532000,60.000001,-0.494594,59.999381,60.000000
2.532100,60.000001,-0.474737,59.997913,60.000000
2.532200,60.000001,-0.420372,59.998585,60.000000
2.532300,60.000001,-0.384469,59.999255,60.000000
2.532400,60.000001,-0.342384,60.000659,60.000000
2.532500,60.000001,-0.323894,59.999517,60.000000
2.532600,60.000001,-0.276601,59.999819,60.000000
2.532700,60.000001,-0.242345,59.999556,60.000000
2.532800,60.000001,-0.204025,59.999309,60.000000
2.532900,60.000001,-0.158420,60.000368,60.000000
2.533000,60.000001,-0.126022,60.000226,60.000000
2.533100,60.000001,-0.086437,60.000228,60.000000
2.533200,60.000001,-0.050935,59.999462,60.000000
2.533300,60.000001,-0.003258,60.000668,60.000000
2.533400,60.000001,0.025446,59.999401,60.000000
2.533500,60.000001,0.061278,59.997371,60.000000
2.533600,60.000001,0.105894,59.996821,60.000000
2.533700,60.000001,0.138580,59.994815,60.000000
2.533800,60.000001,0.180823,59.993873,60.000000
2.533900,60.000001,0.212950,59.991629,60.000000
2.534000,60.000001,0.267424,59.993309,60.000000
2.534100,60.000001,0.284589,59.990632,60.000000
2.534200,60.000001,0.332555,59.990457,60.000000
2.534300,60.000001,0.369885,59.990456,60.000000
2.534400,60.000001,0.415282,59.991778,60.000000
2.534500,60.000001,0.460449,59.993915,60.000000
2.534600,60.000001,0.478146,59.993746,60.000000
2.534700,60.000001,0.516922,59.993983,60.000000
2.534800,60.000001,0.544668,59.993784,60.000000
2.534900,60.000001,0.597237,59.994528,60.000000
2.535000,60.000001,0.625172,59.994829,60.000000
2.535100,60.000001,0.642191,59.994735,60.000000
2.535200,60.000001,0.676464,59.994729,60.000000
2.535300,60.000001,0.691568,59.994808,60.000000
2.535400,60.000001,0.733495,59.994789,60.000000
2.535500,60.000001,0.763397,59.994709,60.000000
2.535600,60.000001,0.781383,59.994847,60.000000
2.535700,60.000001,0.812986,59.994770,60.000000
2.535800,60.000001,0.838064,59.994657,60.000000
2.535900,60.000001,0.857701,59.994676,60.000000
2.536000,60.000001,0.874304,59.994892,60.000000
2.536100,60.000001,0.891139,59.995222,60.000000
2.536200,60.000001,0.931415,59.994555,60.000000
2.536300,60.000001,0.951625,59.993894,60.000000
2.536400,60.000001,0.654015,59.994766,60.000000
2.536500,60.000001,0.958811,59.995094,60.000000
2.536600,60.000001,0.991356,59.994625,60.000000
2.536700,60.000001,0.996135,59.994527,60.000000
2.536800,60.000001,0.989499,59.995124,60.000000
2.536900,60.000001,1.024704,59.994611,60.000000
2.537000,60.000001,1.027000,59.994407,60.000000
2.537100,60.000001,1.034964,59.994182,60.000000
2.537200,60.000001,1.039142,59.994029,60.000000
2.537300,60.000001,1.043870,59.993858,60.000000
2.537400,60.000001,1.045048,59.993751,60.000000
2.537500,60.000001,1.039027,59.993921,60.000000
2.537600,60.000001,1.039635,59.994002,60.000000
2.537700,60.000001,1.023816,59.994602,60.000000
2.537800,60.000001,1.023309,59.994967,60.000000
2.537900,60.000001,1.024003,59.995029,60.000000
2.538000,60.000001,1.032478,59.994457,60.000000
2.538100,60.000001,1.009666,59.994586,60.000000
2.538200,60.000001,1.014754,59.994067,60.000000
2.538300,60.000001,0.989202,59.994259,60.000000
2.538400,60.000001,0.991020,59.993780,60.000000
2.538500,60.000001,0.967336,59.993823,60.000000
2.538600,60.000001,0.949545,59.993979,60.000000
2.538700,60.000001,0.928921,59.994310,60.000000
2.538800,60.000001,0.922517,59.994009,60.000000
2.538900,60.000001,0.902762,59.993772,60.000000
2.539000,60.000001,0.883028,59.993519,60.000000
2.539100,60.000001,0.864259,59.993118,60.000000
2.539200,60.000001,0.836338,59.993057,60.000000
2.539300,60.000001,0.800515,59.993742,60.000000
2.539400,60.000001,0.791184,59.993285,60.000000
2.539500,60.000001,0.760423,59.993171,60.000000
2.539600,60.000001,0.733696,59.993003,60.000000
2.539700,60.000001,0.703093,59.993004,60.000000
2.539800,60.000001,0.663691,59.993826,60.000000
2.539900,60.000001,0.660264,59.992179,60.000000
2.540000,60.000001,0.622601,59.991200,60.000000
2.540100,60.000001,0.578110,59.991496,60.000000
2.540200,60.000001,0.539593,59.992355,60.000000
2.540300,60.000001,0.522362,59.991219,60.000000
2.540400,60.000001,0.475802,59.991594,60.000000
2.540500,60.000001,0.442538,59.991667,60.000000
2.540600,60.000001,0.400708,59.992582,60.000000
2.540700,60.000001,0.371077,59.992391,60.000000
2.540800,60.000001,0.331933,59.992539,60.000000
2.540900,60.000001,0.286825,59.994070,60.000000
2.541000,60.000001,0.250531,59.995286,60.000000
2.541100,60.000001,0.226772,59.993392,60.000000
2.541200,60.000001,0.175732,59.994305,60.000000
2.541300,60.000001,0.147640,59.992552,60.000000
2.541400,60.000001,0.092839,59.994893,60.000000
2.541500,60.000001,0.062687,59.994716,60.000000
2.541600,60.000001,0.030389,59.992466,60.000000
2.541700,60.000001,-0.014348,59.991861,60.000000
2.541800,60.000001,-0.062015,59.993835,60.000000
2.541900,60.000001,-0.083923,59.990315,60.000000
2.542000,60.000001,-0.140119,59.992279,60.000000
2.542100,60.000001,-0.188105,59.996678,60.000000
2.542200,60.000001,-0.212137,59.996360,60.000000
2.542300,60.000001,-0.237603,59.992758,60.000000
2.542400,60.000001,-0.291646,59.993553,60.000000
2.542500,60.000001,-0.317774,59.991842,60.000000
2.542600,60.000001,-0.352114,59.990096,60.000000
2.542700,60.000001,-0.396838,59.990030,60.000000
2.542800,60.000001,-0.426442,59.989251,60.000000
2.542900,60.000001,-0.467662,59.989282,60.000000
2.543000,60.000001,-0.501021,59.989219,60.000000
2.543100,60.000001,-0.536102,59.989239,60.000000
2.543200,60.000001,-0.573757,59.989380,60.000000
2.543300,60.000001,-0.603686,59.989400,60.000000
2.543400,60.000001,-0.647193,59.989400,60.000000
2.543500,60.000001,-0.674075,59.989323,60.000000
2.543600,60.000001,-0.706019,59.989167,60.000000
2.543700,60.000001,-0.724296,59.989274,60.000000
2.543800,60.000001,-0.762810,59.989032,60.000000
2.543900,60.000001,-0.770266,59.989526,60.000000
2.544000,60.000001,-0.800435,59.989774,60.000000
2.544100,60.000001,-0.837101,59.989452,60.000000
2.544200,60.000001,-0.856294,59.989371,60.000000
2.544300,60.000001,-0.884771,59.989014,60.000000
2.544400,60.000001,-0.899641,59.989006,60.000000
2.544500,60.000001,-0.924621,59.988752,60.000000
2.544600,60.000001,-0.936722,59.988839,60.000000
2.544700,60.000001,-0.959810,59.988626,60.000000
2.544800,60.000001,-0.980248,59.988249,60.000000
2.544900,60.000001,-0.991607,59.988091,60.000000
2.545000,60.000001,-1.004262,59.987981,60.000000
2.545100,60.000001,-1.005946,59.988322,60.000000
2.545200,60.000001,-1.022227,59.988308,60.000000
2.545300,60.000001,-1.017153,59.988881,60.000000
2.545400,60.000001,-1.040793,59.988602,60.000000
2.545500,60.000001,-1.053364,59.988097,60.000000
2.545600,60.000001,-1.049528,59.988055,60.000000
2.545700,60.000001,-1.040796,59.988509,60.000000
2.545800,60.000001,-1.049228,59.988538,60.000000
2.545900,60.000001,-1.061370,59.988018,60.000000
2.546000,60.000001,-1.049539,59.988063,60.000000
2.546100,60.000001,-1.056177,59.987652,60.000000
2.546200,60.000001,-1.043077,59.987714,60.000000
2.546300,60.000001,-1.034902,59.987848,60.000000
2.546400,60.000001,-1.033061,59.987668,60.000000
2.546500,60.000001,-1.028519,59.987298,60.000000
2.546600,60.000001,-1.009313,59.987440,60.000000
2.546700,60.000001,-0.996733,59.987573,60.000000
2.546800,60.000001,-0.980688,59.987810,60.000000
2.546900,60.000001,-0.972954,59.987594,60.000000
2.547000,60.000001,-0.952084,59.987687,60.000000
2.547100,60.000001,-0.933508,59.987815,60.000000
2.547200,60.000001,-0.920764,59.987521,60.000000
2.547300,60.000001,-0.888992,59.988048,60.000000
2.547400,60.000001,-0.873333,59.988062,60.000000
2.547500,60.000001,-0.852381,59.987938,60.000000
2.547600,60.000001,-0.833782,59.987412,60.000000
2.547700,60.000001,-0.793821,59.988197,60.000000
2.547800,60.000001,-0.765913,59.988994,60.000000
2.547900,60.000001,-0.736047,59.989905,60.000000
2.548000,60.000001,-0.716895,59.989778,60.000000
2.548100,60.000001,-0.693838,59.988998,60.000000
2.548200,60.000001,-0.668984,59.987669,60.000000
2.548300,60.000001,-0.625059,59.988034,60.000000
2.548400,60.000001,-0.588558,59.988929,60.000000
2.548500,60.000001,-0.565096,59.988353,60.000000
2.548600,60.000001,-0.522783,59.989142,60.000000
2.548700,60.000001,-0.496329,59.988485,60.000000
2.548800,60.000001,-0.456639,59.988674,60.000000
2.548900,60.000001,-0.404660,59.992122,60.000000
2.549000,60.000001,-0.364700,59.996218,60.000000
2.549100,60.000001,-0.336707,59.998064,60.000000
2.549200,60.000001,-0.318176,59.994909,60.000000
2.549300,60.000001,-0.276407,59.992890,60.000000
2.549400,60.000001,-0.228794,59.993845,60.000000
2.549500,60.000001,-0.206159,59.989247,60.000000
2.549600,60.000001,-0.149350,59.991391,60.000000
2.549700,60.000001,-0.106447,59.995116,60.000000
2.549800,60.000001,-0.092840,59.987660,60.000000
2.549900,60.000001,-0.031159,59.990548,60.000000
2.550000,60.000001,-0.005314,59.986947,60.000000
2.550100,60.000001,0.041651,59.987206,60.000000
2.550200,60.000001,0.096557,59.994774,60.000000
2.550300,60.000001,0.136750,60.001722,60.000000
2.550400,60.000001,0.167600,60.003873,60.000000
2.550500,60.000001,0.188807,59.998709,60.000000
2.550600,60.000001,0.243233,60.000052,60.000000
2.550700,60.000001,0.288891,60.003037,60.000000
2.550800,60.000001,0.329031,60.005520,60.000000
2.550900,60.000001,0.351511,60.004291,60.000000
2.551000,60.000001,0.395277,60.004429,60.000000
2.551100,60.000001,0.436862,60.004983,60.000000
2.551200,60.000001,0.463725,60.004659,60.000000
2.551300,60.000001,0.491422,60.004235,60.000000
2.551400,60.000001,0.529913,60.004177,60.000000
2.551500,60.000001,0.574423,60.004124,60.000000
2.551600,60.000001,0.594011,60.004316,60.000000
2.551700,60.000001,0.629705,60.004420,60.000000
2.551800,60.000001,0.675953,60.003875,60.000000
2.551900,60.000001,0.696209,60.003898,60.000000
2.552000,60.000001,0.728411,60.003776,60.000000
2.552100,60.000001,0.754187,60.003819,60.000000
2.552200,60.000001,0.787124,60.003552,60.000000
2.552300,60.000001,0.809742,60.003551,60.000000
2.552400,60.000001,0.838350,60.003366,60.000000
2.552500,60.000001,0.859294,60.003391,60.000000
2.552600,60.000001,0.880271,60.003496,60.000000
2.552700,60.000001,0.898772,60.003712,60.000000
2.552800,60.000001,0.912869,60.004148,60.000000
2.552900,60.000001,0.940036,60.004056,60.000000
2.553000,60.000001,0.953507,60.004173,60.000000
2.553100,60.000001,0.979600,60.003812,60.000000
2.553200,60.000001,0.990593,60.003733,60.000000
2.553300,60.000001,0.996977,60.003971,60.000000
2.553400,60.000001,1.016576,60.003811,60.000000
2.553500,60.000001,1.028614,60.003642,60.000000
2.553600,60.000001,1.038208,60.003506,60.000000
2.553700,60.000001,1.041870,60.003575,60.000000
2.553800,60.000001,1.053423,60.003397,60.000000
2.553900,60.000001,1.053294,60.003473,60.000000
2.554000,60.000001,1.059561,60.003392,60.000000
2.554100,60.000001,1.055698,60.003568,60.000000
2.554200,60.000001,1.052102,60.003843,60.000000
2.554300,60.000001,1.064442,60.003426,60.000000
2.554400,60.000001,1.048847,60.003714,60.000000
2.554500,60.000001,1.048945,60.003700,60.000000
2.554600,60.000001,1.051093,60.003310,60.000000
2.554700,60.000001,1.026636,60.003879,60.000000
