t,real_f,real_v,RA_EKF,IpDFT
2.506300,63.012600,-0.783788,62.976267,60.000000
2.506400,63.012800,-0.821116,62.976146,60.000000
2.506500,63.013000,-0.834432,62.976509,60.000000
2.506600,63.013200,-0.851935,62.976936,60.000000
2.506700,63.013400,-0.862335,62.977646,60.000000
2.506800,63.013600,-0.902819,62.977204,60.000000
2.506900,63.013800,-0.910883,62.977306,60.000000
2.507000,63.014000,-0.918869,62.977693,60.000000
2.507100,63.014200,-0.939624,62.977719,60.000000
2.507200,63.014400,-0.951763,62.977783,60.000000
2.507300,63.014600,-0.943269,62.978576,60.000000
2.507400,63.014800,-0.959043,62.978895,60.000000
2.507500,63.015000,-0.976863,62.978774,60.000000
2.507600,63.015200,-0.964225,62.979423,60.000000
2.507700,63.015400,-0.992461,62.979025,60.000000
2.507800,63.015600,-0.993080,62.978902,60.000000
2.507900,63.015800,-0.970016,62.979778,60.000000
2.508000,63.016000,-1.000679,62.979240,60.000000
2.508100,63.016200,-0.995700,62.979061,60.000000
2.508200,63.016400,-0.965940,62.980033,60.000000
2.508300,63.016600,-0.966914,62.980487,60.000000
2.508400,63.016800,-0.960752,62.980831,60.000000
2.508500,63.017000,-0.973669,62.980230,60.000000
2.508600,63.017200,-0.973295,62.979467,60.000000
2.508700,63.017400,-0.945973,62.979758,60.000000
2.508800,63.017600,-0.947076,62.979345,60.000000
2.508900,63.017800,-0.903532,62.980621,60.000000
2.509000,63.018000,-0.891617,62.981348,60.000000
2.509100,63.018200,-0.876178,62.981833,60.000000
2.509200,63.018400,-0.865139,62.981825,60.000000
2.509300,63.018600,-0.835544,62.982485,60.000000
2.509400,63.018800,-0.807488,62.983477,60.000000
2.509500,63.019000,-0.814603,62.982295,60.000000
2.509600,63.019200,-0.772808,62.982803,60.000000
2.509700,63.019400,-0.764248,62.981977,60.000000
2.509800,63.019600,-0.721766,62.982819,60.000000
2.509900,63.019800,-0.709959,62.982134,60.000000
2.510000,63.020000,-0.699895,62.979836,60.000000
2.510100,63.020200,-0.641420,62.981239,60.000000
2.510200,63.020400,-0.624139,62.980868,60.000000
2.510300,63.020600,-0.558668,62.985031,60.000000
2.510400,63.020800,-0.556950,62.984349,60.000000
2.510500,63.021000,-0.522370,62.984062,60.000000
2.510600,63.021200,-0.490356,62.983580,60.000000
2.510700,63.021400,-0.450464,62.984211,60.000000
2.510800,63.021600,-0.409954,62.985957,60.000000
2.510900,63.021800,-0.374142,62.987652,60.000000
2.511000,63.022000,-0.337966,62.989302,60.000000
2.511100,63.022200,-0.304467,62.990024,60.000000
2.511200,63.022400,-0.259225,62.993484,60.000000
2.511300,63.022600,-0.249875,62.986511,60.000000
2.511400,63.022800,-0.195739,62.986282,60.000000
2.511500,63.023000,-0.167637,62.981261,60.000000
2.511600,63.023200,-0.120887,62.980494,60.000000
2.511700,63.023400,-0.072348,62.985546,60.000000
2.511800,63.023600,-0.055013,62.976927,60.000000
2.511900,63.023800,-0.002074,62.978052,60.000000
2.512000,63.024000,0.040411,62.981719,60.000000
2.512100,63.024200,0.068024,62.977309,60.000000
2.512200,63.024400,0.128811,62.988151,60.000000
2.512300,63.024600,0.163603,62.994350,60.000000
2.512400,63.024800,0.192193,62.993727,60.000000
2.512500,63.025000,0.231481,62.993738,60.000000
2.512600,63.025200,0.282954,62.998140,60.000000
2.512700,63.025400,0.299995,62.995775,60.000000
2.512800,63.025600,0.322237,62.992243,60.000000
2.512900,63.025800,0.383229,62.993066,60.000000
2.513000,63.026000,0.414928,62.993284,60.000000
2.513100,63.026200,0.484956,62.993587,60.000000
2.513200,63.026400,0.490882,62.993733,60.000000
2.513300,63.026600,0.514058,62.994294,60.000000
2.513400,63.026800,0.581409,62.993003,60.000000
2.513500,63.027000,0.578466,62.994126,60.000000
2.513600,63.027200,0.611695,62.994946,60.000000
2.513700,63.027400,0.633677,62.996167,60.000000
2.513800,63.027600,0.678207,62.995977,60.000000
2.513900,63.027800,0.709233,62.995711,60.000000
2.514000,63.028000,0.737731,62.995508,60.000000
2.514100,63.028200,0.769229,62.995112,60.000000
2.514200,63.028400,0.797136,62.994761,60.000000
2.514300,63.028600,0.805254,62.995429,60.000000
2.514400,63.028800,0.823506,62.996116,60.000000
2.514500,63.029000,0.861297,62.995755,60.000000
2.514600,63.029200,0.865151,62.996350,60.000000
2.514700,63.029400,0.895349,62.996223,60.000000
2.514800,63.029600,0.889738,62.997199,60.000000
2.514900,63.029800,0.922091,62.997107,60.000000
2.515000,63.030000,0.942281,62.996857,60.000000
2.515100,63.030200,0.949702,62.996987,60.000000
2.515200,63.030400,0.951205,62.997511,60.000000
2.515300,63.030600,0.956334,62.998060,60.000000
2.515400,63.030800,0.998444,62.997059,60.000000
2.515500,63.031000,0.975445,62.997722,60.000000
2.515600,63.031200,0.985376,62.997980,60.000000
2.515700,63.031400,1.004962,62.997538,60.000000
2.515800,63.031600,0.970543,62.998831,60.000000
2.515900,63.031800,0.992019,62.998771,60.000000
2.516000,63.032000,0.979859,62.999259,60.000000
2.516100,63.032200,1.015045,62.998046,60.000000
2.516200,63.032400,0.958704,62.999633,60.000000
2.516300,63.032600,0.987020,62.999092,60.000000
2.516400,63.032800,0.977993,62.998890,60.000000
2.516500,63.033000,0.961423,62.999195,60.000000
2.516600,63.033200,0.944774,62.999754,60.000000
2.516700,63.033400,0.926241,63.000502,60.000000
2.516800,63.033600,0.913644,63.000983,60.000000
2.516900,63.033800,0.897430,63.001428,60.000000
2.517000,63.034000,0.895416,63.000930,60.000000
2.517100,63.034200,0.878421,63.000618,60.000000
2.517200,63.034400,0.861239,63.000341,60.000000
2.517300,63.034600,0.812165,63.002329,60.000000
2.517400,63.034800,0.806177,63.002491,60.000000
2.517500,63.035000,0.776870,63.003179,60.000000
2.517600,63.035200,0.758010,63.003274,60.000000
2.517700,63.035400,0.740748,63.002661,60.000000
2.517800,63.035600,0.716411,63.002055,60.000000
2.517900,63.035800,0.684289,63.002173,60.000000
2.518000,63.036000,0.651382,63.002832,60.000000
2.518100,63.036200,0.619178,63.003718,60.000000
2.518200,63.036400,0.606683,63.001850,60.000000
2.518300,63.036600,0.559370,63.002932,60.000000
2.518400,63.036800,0.542274,63.001116,60.000000
2.518500,63.037000,0.483477,63.004719,60.000000
2.518600,63.037200,0.463857,63.004608,60.000000
2.518700,63.037400,0.429534,63.004458,60.000000
2.518800,63.037600,0.387394,63.006228,60.000000
2.518900,63.037800,0.344610,63.010010,60.000000
2.519000,63.038000,0.314996,63.011206,60.000000
2.519100,63.038200,0.273964,63.014101,60.000000
2.519200,63.038400,0.235011,63.017814,60.000000
2.519300,63.038600,0.196038,63.022384,60.000000
2.519400,63.038800,0.158546,63.026980,60.000000
2.519500,63.039000,0.126116,63.028091,60.000000
2.519600,63.039200,0.086355,63.030589,60.000000
2.519700,63.039400,0.056016,63.026648,60.000000
2.519800,63.039600,0.021859,63.019250,60.000000
2.519900,63.039800,-0.036090,63.030388,60.000000
2.520000,63.040000,-0.077147,63.042685,60.000000
2.520100,63.040200,-0.118131,63.054728,60.000000
2.520200,63.040400,-0.153079,63.060925,60.000000
2.520300,63.040600,-0.174473,63.054745,60.000000
2.520400,63.040800,-0.216283,63.052793,60.000000
2.520500,63.041000,-0.251369,63.050911,60.000000
2.520600,63.041200,-0.305195,63.053924,60.000000
2.520700,63.041400,-0.347248,63.056152,60.000000
2.520800,63.041600,-0.369889,63.056031,60.000000
2.520900,63.041800,-0.394121,63.055918,60.000000
2.521000,63.042000,-0.457037,63.055629,60.000000
2.521100,63.042200,-0.469789,63.056249,60.000000
2.521200,63.042400,-0.519464,63.055797,60.000000
2.521300,63.042600,-0.553248,63.055455,60.000000
2.521400,63.042800,-0.585358,63.055296,60.000000
2.521500,63.043000,-0.628922,63.054319,60.000000
2.521600,63.043200,-0.658582,63.053884,60.000000
2.521700,63.043400,-0.650324,63.055702,60.000000
2.521800,63.043600,-0.702515,63.055916,60.000000
2.521900,63.043800,-0.741270,63.055349,60.000000
2.522000,63.044000,-0.727954,63.057019,60.000000
2.522100,63.044200,-0.784431,63.056667,60.000000
2.522200,63.044400,-0.789214,63.057604,60.000000
2.522300,63.044600,-0.833902,63.057042,60.000000
2.522400,63.044800,-0.865785,63.056337,60.000000
2.522500,63.045000,-0.857752,63.057236,60.000000
2.522600,63.045200,-0.913750,63.056212,60.000000
2.522700,63.045400,-0.914747,63.056412,60.000000
2.522800,63.045600,-0.912187,63.057322,60.000000
2.522900,63.045800,-0.940480,63.057355,60.000000
2.523000,63.046000,-0.954763,63.057396,60.000000
2.523100,63.046200,-0.952367,63.058029,60.000000
2.523200,63.046400,-0.965290,63.058333,60.000000
2.523300,63.046600,-0.985228,63.058120,60.000000
2.523400,63.046800,-0.991033,63.058126,60.000000
2.523500,63.047000,-0.991586,63.058392,60.000000
2.523600,63.047200,-0.991324,63.058770,60.000000
2.523700,63.047400,-0.993752,63.059039,60.000000
2.523800,63.047600,-0.983295,63.059718,60.000000
2.523900,63.047800,-1.007716,63.059090,60.000000
2.524000,63.048000,-0.967875,63.060441,60.000000
2.524100,63.048200,-0.975904,63.060709,60.000000
2.524200,63.048400,-0.963623,63.061233,60.000000
2.524300,63.048600,-0.944264,63.062165,60.000000
2.524400,63.048800,-0.963572,63.061439,60.000000
2.524500,63.049000,-0.929362,63.062309,60.000000
2.524600,63.049200,-0.938236,63.061818,60.000000
2.524700,63.049400,-0.932071,63.061219,60.000000
2.524800,63.049600,-0.919714,63.060804,60.000000
2.524900,63.049800,-0.885201,63.061796,60.000000
2.525000,63.050000,-0.886612,63.061228,60.000000
2.525100,63.050200,-0.844106,63.062602,60.000000
2.525200,63.050400,-0.835628,63.062652,60.000000
2.525300,63.050600,-0.820477,63.062270,60.000000
2.525400,63.050800,-0.804460,63.061520,60.000000
2.525500,63.051000,-0.754621,63.063485,60.000000
2.525600,63.051200,-0.726954,63.065000,60.000000
2.525700,63.051400,-0.721381,63.064027,60.000000
2.525800,63.051600,-0.678603,63.065128,60.000000
2.525900,63.051800,-0.650189,63.065960,60.000000
2.526000,63.052000,-0.616203,63.067238,60.000000
2.526100,63.052200,-0.597505,63.066584,60.000000
2.526200,63.052400,-0.571912,63.065236,60.000000
2.526300,63.052600,-0.547686,63.062767,60.000000
2.526400,63.052800,-0.510474,63.061675,60.000000
2.526500,63.053000,-0.469739,63.062405,60.000000
2.526600,63.053200,-0.442276,63.061125,60.000000
2.526700,63.053400,-0.404867,63.060618,60.000000
2.526800,63.053600,-0.365182,63.061389,60.000000
2.526900,63.053800,-0.335145,63.059510,60.000000
2.527000,63.054000,-0.283838,63.064015,60.000000
2.527100,63.054200,-0.240469,63.071209,60.000000
2.527200,63.054400,-0.199502,63.080011,60.000000
2.527300,63.054600,-0.164525,63.086780,60.000000
2.527400,63.054800,-0.112125,63.100642,60.000000
2.527500,63.055000,-0.125585,63.088629,60.000000
2.527600,63.055200,-0.044212,63.101791,60.000000
2.527700,63.055400,-0.025585,63.094562,60.000000
2.527800,63.055600,0.013540,63.088486,60.000000
2.527900,63.055800,0.065535,63.096825,60.000000
2.528000,63.056000,0.085901,63.086701,60.000000
2.528100,63.056200,0.098123,63.074747,60.000000
2.528200,63.056400,0.180456,63.083871,60.000000
2.528300,63.056600,0.209503,63.084796,60.000000
2.528400,63.056800,0.243208,63.083957,60.000000
2.528500,63.057000,0.302461,63.089725,60.000000
2.528600,63.057200,0.320905,63.089277,60.000000
2.528700,63.057400,0.368456,63.090186,60.000000
2.528800,63.057600,0.387868,63.090077,60.000000
2.528900,63.057800,0.420217,63.090480,60.000000
2.529000,63.058000,0.454093,63.091063,60.000000
2.529100,63.058200,0.497172,63.090871,60.000000
2.529200,63.058400,0.553885,63.089156,60.000000
2.529300,63.058600,0.582153,63.088086,60.000000
2.529400,63.058800,0.595489,63.088911,60.000000
2.529500,63.059000,0.620450,63.089943,60.000000
2.529600,63.059200,0.653590,63.090359,60.000000
2.529700,63.059400,0.674775,63.091186,60.000000
2.529800,63.059600,0.733947,63.089651,60.000000
2.529900,63.059800,0.750084,63.089461,60.000000
2.530000,63.060000,0.751562,63.090724,60.000000
2.530100,63.060200,0.772962,63.091659,60.000000
2.530200,63.060400,0.819281,63.090989,60.000000
2.530300,63.060600,0.831664,63.091157,60.000000
2.530400,63.060800,0.865378,63.090713,60.000000
2.530500,63.061000,0.860508,63.091552,60.000000
2.530600,63.061200,0.918419,63.090613,60.000000
2.530700,63.061400,0.914093,63.090805,60.000000
2.530800,63.061600,0.916106,63.091482,60.000000
2.530900,63.061800,0.920925,63.092253,60.000000
2.531000,63.062000,0.939294,63.092466,60.000000
2.531100,63.062200,0.977704,63.091559,60.000000
2.531200,63.062400,0.957102,63.092272,60.000000
2.531300,63.062600,0.967470,63.092611,60.000000
2.531400,63.062800,0.980981,63.092561,60.000000
2.531500,63.063000,0.985323,63.092605,60.000000
2.531600,63.063200,0.985785,63.092791,60.000000
2.531700,63.063400,1.003867,63.092270,60.000000
2.531800,63.063600,0.982942,63.092929,60.000000
2.531900,63.063800,0.981869,63.093309,60.000000
2.532000,63.064000,1.005161,63.092400,60.000000
2.532100,63.064200,0.968291,63.093449,60.000000
2.532200,63.064400,0.952475,63.094496,60.000000
2.532300,63.064600,0.955276,63.094611,60.000000
2.532400,63.064800,0.949926,63.094531,60.000000
2.532500,63.065000,0.927278,63.095165,60.000000
2.532600,63.065200,0.939404,63.094236,60.000000
2.532700,63.065400,0.940901,63.092829,60.000000
2.532800,63.065600,0.902565,63.093527,60.000000
2.532900,63.065800,0.864239,63.095384,60.000000
2.533000,63.066000,0.861186,63.095479,60.000000
2.533100,63.066200,0.833937,63.096132,60.000000
2.533200,63.066400,0.823121,63.095829,60.000000
2.533300,63.066600,0.782014,63.097250,60.000000
2.533400,63.066800,0.790429,63.095458,60.000000
2.533500,63.067000,0.748236,63.095975,60.000000
2.533600,63.067200,0.733537,63.095185,60.000000
2.533700,63.067400,0.717717,63.093368,60.000000
2.533800,63.067600,0.695893,63.091253,60.000000
2.533900,63.067800,0.627468,63.094800,60.000000
2.534000,63.068000,0.594215,63.098160,60.000000
2.534100,63.068200,0.570189,63.099419,60.000000
2.534200,63.068400,0.548581,63.098655,60.000000
2.534300,63.068600,0.515452,63.098092,60.000000
2.534400,63.068800,0.478801,63.098267,60.000000
2.534500,63.069000,0.442565,63.098836,60.000000
2.534600,63.069200,0.401596,63.100935,60.000000
2.534700,63.069400,0.381033,63.097949,60.000000
2.534800,63.069600,0.336125,63.098278,60.000000
2.534900,63.069800,0.288868,63.102875,60.000000
2.535000,63.070000,0.286507,63.094490,60.000000
2.535100,63.070200,0.235452,63.088627,60.000000
2.535200,63.070400,0.186350,63.089603,60.000000
2.535300,63.070600,0.168071,63.075533,60.000000
2.535400,63.070800,0.108245,63.078216,60.000000
2.535500,63.071000,0.080412,63.070450,60.000000
2.535600,63.071200,0.037751,63.065901,60.000000
2.535700,63.071400,-0.002180,63.062029,60.000000
2.535800,63.071600,-0.052599,63.069842,60.000000
2.535900,63.071800,-0.082637,63.067132,60.000000
2.536000,63.072000,-0.127170,63.069649,60.000000
2.536100,63.072200,-0.165515,63.070798,60.000000
2.536200,63.072400,-0.192547,63.064841,60.000000
2.536300,63.072600,-0.241056,63.065795,60.000000
2.536400,63.072800,-0.283597,63.067608,60.000000
2.536500,63.073000,-0.307617,63.066206,60.000000
2.536600,63.073200,-0.364602,63.067382,60.000000
2.536700,63.073400,-0.380687,63.067346,60.000000
2.536800,63.073600,-0.405805,63.068119,60.000000
2.536900,63.073800,-0.445326,63.068812,60.000000
2.537000,63.074000,-0.506882,63.067063,60.000000
2.537100,63.074200,-0.503986,63.069008,60.000000
2.537200,63.074400,-0.539066,63.070195,60.000000
2.537300,63.074600,-0.604371,63.068297,60.000000
2.537400,63.074800,-0.620624,63.068134,60.000000
2.537500,63.075000,-0.643001,63.068659,60.000000
2.537600,63.075200,-0.668531,63.069250,60.000000
2.537700,63.075400,-0.702429,63.069234,60.000000
2.537800,63.075600,-0.730327,63.069214,60.000000
2.537900,63.075800,-0.750028,63.069590,60.000000
2.538000,63.076000,-0.787981,63.069145,60.000000
2.538100,63.076200,-0.813023,63.068910,60.000000
2.538200,63.076400,-0.845090,63.068420,60.000000
2.538300,63.076600,-0.838957,63.069348,60.000000
2.538400,63.076800,-0.875991,63.069177,60.000000
2.538500,63.077000,-0.877569,63.069831,60.000000
2.538600,63.077200,-0.920295,63.069177,60.000000
2.538700,63.077400,-0.921390,63.069478,60.000000
2.538800,63.077600,-0.940508,63.069505,60.000000
2.538900,63.077800,-0.937737,63.070163,60.000000
2.539000,63.078000,-0.968608,63.069799,60.000000
2.539100,63.078200,-0.975556,63.069792,60.000000
2.539200,63.078400,-0.948321,63.070914,60.000000
2.539300,63.078600,-0.969305,63.071266,60.000000
2.539400,63.078800,-0.983783,63.071129,60.000000
2.539500,63.079000,-0.979258,63.071437,60.000000
2.539600,63.079200,-0.974030,63.071936,60.000000
2.539700,63.079400,-0.984031,63.071860,60.000000
2.539800,63.079600,-0.978806,63.072052,60.000000
2.539900,63.079800,-0.974801,63.072265,60.000000
2.540000,63.080000,-0.977547,63.072125,60.000000
2.540100,63.080200,-0.967491,63.072309,60.000000
2.540200,63.080400,-0.969809,63.072000,60.000000
2.540300,63.080600,-0.983081,63.070858,60.000000
2.540400,63.080800,-0.933030,63.072376,60.000000
2.540500,63.081000,-0.923721,63.073033,60.000000
2.540600,63.081200,-0.887812,63.074600,60.000000
2.540700,63.081400,-0.902420,63.073945,60.000000
2.540800,63.081600,-0.855834,63.075491,60.000000
2.540900,63.081800,-0.851704,63.075561,60.000000
2.541000,63.082000,-0.870304,63.074208,60.000000
2.541100,63.082200,-0.838551,63.073018,60.000000
2.541200,63.082400,-0.806032,63.073304,60.000000
2.541300,63.082600,-0.785389,63.073317,60.000000
2.541400,63.082800,-0.751421,63.074259,60.000000
2.541500,63.083000,-0.752026,63.072381,60.000000
2.541600,63.083200,-0.699767,63.073918,60.000000
2.541700,63.083400,-0.665093,63.075737,60.000000
2.541800,63.083600,-0.646443,63.075783,60.000000
2.541900,63.083800,-0.597841,63.078402,60.000000
2.542000,63.084000,-0.595737,63.076224,60.000000
2.542100,63.084200,-0.545974,63.077559,60.000000
2.542200,63.084400,-0.526488,63.076245,60.000000
2.542300,63.084600,-0.485971,63.076716,60.000000
2.542400,63.084800,-0.465216,63.073987,60.000000
2.542500,63.085000,-0.396168,63.079642,60.000000
2.542600,63.085200,-0.378963,63.080385,60.000000
2.542700,63.085400,-0.349574,63.078852,60.000000
2.542800,63.085600,-0.308052,63.079419,60.000000
2.542900,63.085800,-0.268136,63.081290,60.000000
2.543000,63.086000,-0.251267,63.072424,60.000000
2.543100,63.086200,-0.226679,63.063345,60.000000
2.543200,63.086400,-0.148460,63.072877,60.000000
2.543300,63.086600,-0.111394,63.081239,60.000000
2.543400,63.086800,-0.068921,63.093032,60.000000
2.543500,63.087000,-0.033983,63.101088,60.000000
2.543600,63.087200,-0.001199,63.102585,60.000000
2.543700,63.087400,0.038698,63.104915,60.000000
2.543800,63.087600,0.078847,63.108088,60.000000
2.543900,63.087800,0.110158,63.103661,60.000000
2.544000,63.088000,0.178245,63.118066,60.000000
2.544100,63.088200,0.197373,63.119197,60.000000
2.544200,63.088400,0.203118,63.111160,60.000000
2.544300,63.088600,0.300512,63.117952,60.000000
2.544400,63.088800,0.317167,63.119554,60.000000
2.544500,63.089000,0.331534,63.116709,60.000000
2.544600,63.089200,0.383847,63.117027,60.000000
2.544700,63.089400,0.413717,63.117146,60.000000
2.544800,63.089600,0.457350,63.117156,60.000000
2.544900,63.089800,0.493890,63.117028,60.000000
2.545000,63.090000,0.505581,63.118471,60.000000
2.545100,63.090200,0.547494,63.118896,60.000000
2.545200,63.090400,0.577807,63.119363,60.000000
2.545300,63.090600,0.606892,63.119864,60.000000
2.545400,63.090800,0.656418,63.118690,60.000000
2.545500,63.091000,0.687405,63.118011,60.000000
2.545600,63.091200,0.693719,63.119076,60.000000
2.545700,63.091400,0.728578,63.119285,60.000000
2.545800,63.091600,0.738923,63.120367,60.000000
2.545900,63.091800,0.789554,63.119567,60.000000
2.546000,63.092000,0.808986,63.119453,60.000000
2.546100,63.092200,0.831590,63.119453,60.000000
2.546200,63.092400,0.830219,63.120513,60.000000
2.546300,63.092600,0.846596,63.121309,60.000000
2.546400,63.092800,0.905799,63.120382,60.000000
2.546500,63.093000,0.891056,63.120930,60.000000
2.546600,63.093200,0.911605,63.121074,60.000000
2.546700,63.093400,0.934582,63.120876,60.000000
2.546800,63.093600,0.951650,63.120688,60.000000
2.546900,63.093800,0.946481,63.121268,60.000000
2.547000,63.094000,0.955505,63.121668,60.000000
2.547100,63.094200,0.966707,63.121829,60.000000
2.547200,63.094400,0.966659,63.122238,60.000000
2.547300,63.094600,0.960297,63.122962,60.000000
2.547400,63.094800,0.999859,63.122082,60.000000
2.547500,63.095000,1.013620,63.121173,60.000000
2.547600,63.095200,1.005756,63.121107,60.000000
2.547700,63.095400,1.005697,63.121100,60.000000
2.547800,63.095600,0.992777,63.121601,60.000000
2.547900,63.095800,0.970359,63.122729,60.000000
2.548000,63.096000,0.974011,63.122961,60.000000
2.548100,63.096200,0.960293,63.123449,60.000000
2.548200,63.096400,0.935701,63.124536,60.000000
2.548300,63.096600,0.927914,63.125054,60.000000
2.548400,63.096800,0.918078,63.125312,60.000000
2.548500,63.097000,0.921130,63.124645,60.000000
2.548600,63.097200,0.923091,63.123339,60.000000
2.548700,63.097400,0.884525,63.124079,60.000000
2.548800,63.097600,0.888126,63.123158,60.000000
2.548900,63.097800,0.850089,63.124023,60.000000
2.549000,63.098000,0.838665,63.123914,60.000000
2.549100,63.098200,0.801910,63.125104,60.000000
2.549200,63.098400,0.786043,63.125282,60.000000
2.549300,63.098600,0.762311,63.125408,60.000000
2.549400,63.098800,0.740760,63.125161,60.000000
2.549500,63.099000,0.712118,63.125268,60.000000
2.549600,63.099200,0.680035,63.125904,60.000000
2.549700,63.099400,0.647979,63.126801,60.000000
2.549800,63.099600,0.626488,63.126311,60.000000
2.549900,63.099800,0.588363,63.127153,60.000000
2.550000,63.100000,0.558458,63.127501,60.000000
2.550100,63.100200,0.518343,63.129276,60.000000
2.550200,63.100400,0.515554,63.125064,60.000000
2.550300,63.100600,0.466504,63.124190,60.000000
2.550400,63.100800,0.429400,63.124064,60.000000
2.550500,63.101000,0.384157,63.127006,60.000000
2.550600,63.101200,0.364828,63.123407,60.000000
2.550700,63.101400,0.336746,63.116360,60.000000
2.550800,63.101600,0.283505,63.117242,60.000000
2.550900,63.101800,0.251613,63.114502,60.000000
2.551000,63.102000,0.194971,63.123391,60.000000
2.551100,63.102200,0.188488,63.110197,60.000000
2.551200,63.102400,0.124455,63.115363,60.000000
2.551300,63.102600,0.082592,63.122810,60.000000
2.551400,63.102800,0.043006,63.130163,60.000000
2.551500,63.103000,0.015730,63.123307,60.000000
2.551600,63.103200,-0.006538,63.104783,60.000000
2.551700,63.103400,-0.063945,63.101746,60.000000
2.551800,63.103600,-0.105110,63.101433,60.000000
2.551900,63.103800,-0.131163,63.090505,60.000000
2.552000,63.104000,-0.194135,63.099952,60.000000
2.552100,63.104200,-0.205851,63.092336,60.000000
2.552200,63.104400,-0.242678,63.088365,60.000000
2.552300,63.104600,-0.285510,63.087905,60.000000
2.552400,63.104800,-0.299239,63.086022,60.000000
2.552500,63.105000,-0.369025,63.086615,60.000000
2.552600,63.105200,-0.424086,63.086488,60.000000
2.552700,63.105400,-0.441044,63.086345,60.000000
2.552800,63.105600,-0.470021,63.086546,60.000000
2.552900,63.105800,-0.509543,63.086302,60.000000
2.553000,63.106000,-0.522045,63.087797,60.000000
2.553100,63.106200,-0.580775,63.086591,60.000000
2.553200,63.106400,-0.595107,63.087258,60.000000
2.553300,63.106600,-0.648962,63.085946,60.000000
2.553400,63.106800,-0.654052,63.086916,60.000000
2.553500,63.107000,-0.695974,63.086672,60.000000
2.553600,63.107200,-0.709096,63.087444,60.000000
2.553700,63.107400,-0.750601,63.087059,60.000000
2.553800,63.107600,-0.776760,63.086878,60.000000
2.553900,63.107800,-0.800239,63.086877,60.000000
2.554000,63.108000,-0.837597,63.086290,60.000000
2.554100,63.108200,-0.815704,63.087385,60.000000
2.554200,63.108400,-0.879845,63.086612,60.000000
2.554300,63.108600,-0.865335,63.087649,60.000000
2.554400,63.108800,-0.883229,63.088252,60.000000
2.554500,63.109000,-0.906386,63.088346,60.000000
2.554600,63.109200,-0.957998,63.087591,60.000000
