t,real_f,real_v,RA_EKF,IpDFT
2.512200,59.500000,0.154850,59.472225,60.000000
2.512300,59.500000,0.108901,59.480965,60.000000
2.512400,59.500000,0.071505,59.489504,60.000000
2.512500,59.500000,0.050702,59.469019,60.000000
2.512600,59.500000,-0.003950,59.480772,60.000000
2.512700,59.500000,-0.040806,59.489247,60.000000
2.512800,59.500000,-0.081502,59.499986,60.000000
2.512900,59.500000,-0.122629,59.510813,60.000000
2.513000,59.500000,-0.155012,59.511205,60.000000
2.513100,59.500000,-0.194326,59.512199,60.000000
2.513200,59.500000,-0.210895,59.507340,60.000000
2.513300,59.500000,-0.252465,59.504589,60.000000
2.513400,59.500000,-0.291290,59.504222,60.000000
2.513500,59.500000,-0.317041,59.504431,60.000000
2.513600,59.500000,-0.373713,59.503284,60.000000
2.513700,59.500000,-0.409570,59.502317,60.000000
2.513800,59.500000,-0.449450,59.501124,60.000000
2.513900,59.500000,-0.474900,59.501288,60.000000
2.514000,59.500000,-0.505417,59.501661,60.000000
2.514100,59.500000,-0.555719,59.500170,60.000000
2.514200,59.500000,-0.572757,59.500691,60.000000
2.514300,59.500000,-0.589786,59.501971,60.000000
2.514400,59.500000,-0.641557,59.501044,60.000000
2.514500,59.500000,-0.663339,59.501125,60.000000
2.514600,59.500000,-0.688355,59.501346,60.000000
2.514700,59.500000,-0.711522,59.501658,60.000000
2.514800,59.500000,-0.735101,59.501921,60.000000
2.514900,59.500000,-0.764670,59.501825,60.000000
2.515000,59.500000,-0.775738,59.502319,60.000000
2.515100,59.500000,-0.807268,59.502164,60.000000
2.515200,59.500000,-0.838205,59.501765,60.000000
2.515300,59.500000,-0.851759,59.501852,60.000000
2.515400,59.500000,-0.860281,59.502253,60.000000
2.515500,59.500000,-0.896291,59.501787,60.000000
2.515600,59.500000,-0.903669,59.501922,60.000000
2.515700,59.500000,-0.923513,59.501842,60.000000
2.515800,59.500000,-0.934484,59.501918,60.000000
2.515900,59.500000,-0.941414,59.502138,60.000000
2.516000,59.500000,-0.960275,59.501988,60.000000
2.516100,59.500000,-0.968515,59.502002,60.000000
2.516200,59.500000,-0.971888,59.502184,60.000000
2.516300,59.500000,-0.990080,59.501906,60.000000
2.516400,59.500000,-0.985267,59.502164,60.000000
2.516500,59.500000,-0.992607,59.502174,60.000000
2.516600,59.500000,-1.007094,59.501805,60.000000
2.516700,59.500000,-1.000518,59.501975,60.000000
2.516800,59.500000,-0.994552,59.502270,60.000000
2.516900,59.500000,-1.009275,59.501810,60.000000
2.517000,59.500000,-1.004839,59.501736,60.000000
2.517100,59.500000,-0.998521,59.501819,60.000000
2.517200,59.500000,-1.005191,59.501376,60.000000
2.517300,59.500000,-0.983258,59.501890,60.000000
2.517400,59.500000,-0.976128,59.502043,60.000000
2.517500,59.500000,-0.976264,59.501681,60.000000
2.517600,59.500000,-0.954667,59.502096,60.000000
2.517700,59.500000,-0.955264,59.501627,60.000000
2.517800,59.500000,-0.922402,59.502536,60.000000
2.517900,59.500000,-0.915625,59.502453,60.000000
2.518000,59.500000,-0.899837,59.502433,60.000000
2.518100,59.500000,-0.896156,59.501582,60.000000
2.518200,59.500000,-0.873213,59.501558,60.000000
2.518300,59.500000,-0.844501,59.502249,60.000000
2.518400,59.500000,-0.828690,59.502169,60.000000
2.518500,59.500000,-0.814313,59.501513,60.000000
2.518600,59.500000,-0.798126,59.500561,60.000000
2.518700,59.500000,-0.764669,59.501102,60.000000
2.518800,59.500000,-0.735683,59.501768,60.000000
2.518900,59.500000,-0.699397,59.503280,60.000000
2.519000,59.500000,-0.690017,59.501879,60.000000
2.519100,59.500000,-0.650030,59.502836,60.000000
2.519200,59.500000,-0.628503,59.502198,60.000000
2.519300,59.500000,-0.594439,59.502604,60.000000
2.519400,59.500000,-0.560819,59.503455,60.000000
2.519500,59.500000,-0.521087,59.505848,60.000000
2.519600,59.500000,-0.495469,59.505838,60.000000
2.519700,59.500000,-0.468809,59.504221,60.000000
2.519800,59.500000,-0.432951,59.503968,60.000000
2.519900,59.500000,-0.389971,59.507337,60.000000
2.520000,59.500000,-0.367938,59.504527,60.000000
2.520100,59.500000,-0.331879,59.502912,60.000000
2.520200,59.500000,-0.296441,59.501627,60.000000
2.520300,59.500000,-0.267628,59.495345,60.000000
2.520400,59.500000,-0.211944,59.506685,60.000000
2.520500,59.500000,-0.187231,59.505086,60.000000
2.520600,59.500000,-0.157873,59.494570,60.000000
2.520700,59.500000,-0.102098,59.510948,60.000000
2.520800,59.500000,-0.064092,59.528473,60.000000
2.520900,59.500000,-0.038129,59.525123,60.000000
2.521000,59.500000,0.004397,59.531853,60.000000
2.521100,59.500000,0.031774,59.519417,60.000000
2.521200,59.500000,0.070566,59.513344,60.000000
2.521300,59.500000,0.110305,59.513327,60.000000
2.521400,59.500000,0.143569,59.510161,60.000000
2.521500,59.500000,0.185466,59.512270,60.000000
2.521600,59.500000,0.219419,59.512301,60.000000
2.521700,59.500000,0.270707,59.514785,60.000000
2.521800,59.500000,0.285619,59.514099,60.000000
2.521900,59.500000,0.331655,59.513938,60.000000
2.522000,59.500000,0.368199,59.513573,60.000000
2.522100,59.500000,0.401747,59.513408,60.000000
2.522200,59.500000,0.444657,59.512259,60.000000
2.522300,59.500000,0.481566,59.511315,60.000000
2.522400,59.500000,0.497626,59.512586,60.000000
2.522500,59.500000,0.524666,59.513798,60.000000
2.522600,59.500000,0.559491,59.514049,60.000000
2.522700,59.500000,0.598141,59.513478,60.000000
2.522800,59.500000,0.626451,59.513347,60.000000
2.522900,59.500000,0.649440,59.513650,60.000000
2.523000,59.500000,0.687323,59.513209,60.000000
2.523100,59.500000,0.715457,59.512994,60.000000
2.523200,59.500000,0.725887,59.513610,60.000000
2.523300,59.500000,0.752619,59.513795,60.000000
2.523400,59.500000,0.795119,59.513050,60.000000
2.523500,59.500000,0.808756,59.513138,60.000000
2.523600,59.500000,0.822574,59.513461,60.000000
2.523700,59.500000,0.859423,59.512980,60.000000
2.523800,59.500000,0.882227,59.512721,60.000000
2.523900,59.500000,0.893655,59.512843,60.000000
2.524000,59.500000,0.899578,59.513255,60.000000
2.524100,59.500000,0.928468,59.512955,60.000000
2.524200,59.500000,0.926250,59.513379,60.000000
2.524300,59.500000,0.950319,59.513170,60.000000
2.524400,59.500000,0.952032,59.513416,60.000000
2.524500,59.500000,0.963089,59.513480,60.000000
2.524600,59.500000,0.986692,59.513033,60.000000
2.524700,59.500000,1.003669,59.512606,60.000000
2.524800,59.500000,0.994198,59.512954,60.000000
2.524900,59.500000,0.992755,59.513291,60.000000
2.525000,59.500000,0.995931,59.513419,60.000000
2.525100,59.500000,1.001571,59.513341,60.000000
2.525200,59.500000,1.003235,59.513282,60.000000
2.525300,59.500000,1.015477,59.512790,60.000000
2.525400,59.500000,0.992472,59.513416,60.000000
2.525500,59.500000,0.996402,59.513343,60.000000
2.525600,59.500000,0.995887,59.513143,60.000000
2.525700,59.500000,0.977965,59.513566,60.000000
2.525800,59.500000,0.982702,59.513181,60.000000
2.525900,59.500000,0.982521,59.512625,60.000000
2.526000,59.500000,0.961924,59.512927,60.000000
2.526100,59.500000,0.948727,59.513108,60.000000
2.526200,59.500000,0.943647,59.512750,60.000000
2.526300,59.500000,0.914920,59.513444,60.000000
2.526400,59.500000,0.898183,59.513761,60.000000
2.526500,59.500000,0.888848,59.513423,60.000000
2.526600,59.500000,0.876999,59.512844,60.000000
2.526700,59.500000,0.847092,59.513406,60.000000
2.526800,59.500000,0.821193,59.514048,60.000000
2.526900,59.500000,0.802614,59.514073,60.000000
2.527000,59.500000,0.779781,59.514098,60.000000
2.527100,59.500000,0.772236,59.512486,60.000000
2.527200,59.500000,0.733809,59.513244,60.000000
2.527300,59.500000,0.710324,59.513282,60.000000
2.527400,59.500000,0.676197,59.514241,60.000000
2.527500,59.500000,0.662504,59.512730,60.000000
2.527600,59.500000,0.632090,59.512106,60.000000
2.527700,59.500000,0.616559,59.509112,60.000000
2.527800,59.500000,0.557802,59.512479,60.000000
2.527900,59.500000,0.533710,59.513495,60.000000
2.528000,59.500000,0.503382,59.513631,60.000000
2.528100,59.500000,0.470270,59.513776,60.000000
2.528200,59.500000,0.433155,59.515039,60.000000
2.528300,59.500000,0.397562,59.516514,60.000000
2.528400,59.500000,0.368207,59.515379,60.000000
2.528500,59.500000,0.330174,59.515981,60.000000
2.528600,59.500000,0.297793,59.514551,60.000000
2.528700,59.500000,0.268026,59.508744,60.000000
2.528800,59.500000,0.226630,59.507692,60.000000
2.528900,59.500000,0.190090,59.506309,60.000000
2.529000,59.500000,0.149156,59.509591,60.000000
2.529100,59.500000,0.113544,59.510243,60.000000
2.529200,59.500000,0.082231,59.500448,60.000000
2.529300,59.500000,0.037095,59.504935,60.000000
2.529400,59.500000,0.006986,59.494389,60.000000
2.529500,59.500000,-0.027975,59.481122,60.000000
2.529600,59.500000,-0.066530,59.473831,60.000000
2.529700,59.500000,-0.115222,59.484625,60.000000
2.529800,59.500000,-0.148681,59.486897,60.000000
2.529900,59.500000,-0.198094,59.495507,60.000000
2.530000,59.500000,-0.239519,59.500956,60.000000
2.530100,59.500000,-0.267843,59.500802,60.000000
2.530200,59.500000,-0.300418,59.500468,60.000000
2.530300,59.500000,-0.324189,59.500985,60.000000
2.530400,59.500000,-0.365149,59.501604,60.000000
2.530500,59.500000,-0.400853,59.501975,60.000000
2.530600,59.500000,-0.434425,59.502302,60.000000
2.530700,59.500000,-0.471636,59.502042,60.000000
2.530800,59.500000,-0.505058,59.501879,60.000000
2.530900,59.500000,-0.541935,59.501368,60.000000
2.531000,59.500000,-0.570465,59.501420,60.000000
2.531100,59.500000,-0.605544,59.501136,60.000000
2.531200,59.500000,-0.617622,59.502192,60.000000
2.531300,59.500000,-0.651386,59.502385,60.000000
2.531400,59.500000,-0.681120,59.502361,60.000000
2.531500,59.500000,-0.711321,59.502189,60.000000
2.531600,59.500000,-0.736224,59.502180,60.000000
2.531700,59.500000,-0.765376,59.502004,60.000000
2.531800,59.500000,-0.787432,59.502018,60.000000
2.531900,59.500000,-0.799198,59.502448,60.000000
2.532000,59.500000,-0.829391,59.502280,60.000000
2.532100,59.500000,-0.840057,59.502571,60.000000
2.532200,59.500000,-0.868125,59.502363,60.000000
2.532300,59.500000,-0.883843,59.502374,60.000000
2.532400,59.500000,-0.893911,59.502597,60.000000
2.532500,59.500000,-0.923474,59.502212,60.000000
2.532600,59.500000,-0.939908,59.502035,60.000000
2.532700,59.500000,-0.943824,59.502252,60.000000
2.532800,59.500000,-0.954619,59.502358,60.000000
2.532900,59.500000,-0.973979,59.502104,60.000000
2.533000,59.500000,-0.971503,59.502385,60.000000
2.533100,59.500000,-0.987708,59.502198,60.000000
2.533200,59.500000,-0.987380,59.502356,60.000000
2.533300,59.500000,-0.992187,59.502409,60.000000
2.533400,59.500000,-1.000200,59.502273,60.000000
2.533500,59.500000,-1.013260,59.501850,60.000000
2.533600,59.500000,-1.007097,59.501966,60.000000
2.533700,59.500000,-1.001354,59.502191,60.000000
2.533800,59.500000,-0.988757,59.502664,60.000000
2.533900,59.500000,-1.000876,59.502205,60.000000
2.534000,59.500000,-0.996004,59.502056,60.000000
2.534100,59.500000,-0.978612,59.502490,60.000000
2.534200,59.500000,-0.989687,59.501810,60.000000
2.534300,59.500000,-0.966583,59.502252,60.000000
2.534400,59.500000,-0.943115,59.503028,60.000000
2.534500,59.500000,-0.946653,59.502558,60.000000
2.534600,59.500000,-0.942066,59.501923,60.000000
2.534700,59.500000,-0.920843,59.502096,60.000000
2.534800,59.500000,-0.903038,59.502292,60.000000
2.534900,59.500000,-0.885887,59.502385,60.000000
2.535000,59.500000,-0.875398,59.501901,60.000000
2.535100,59.500000,-0.851915,59.502021,60.000000
2.535200,59.500000,-0.836505,59.501654,60.000000
2.535300,59.500000,-0.810641,59.501869,60.000000
2.535400,59.500000,-0.787436,59.501989,60.000000
2.535500,59.500000,-0.758414,59.502564,60.000000
2.535600,59.500000,-0.738150,59.502305,60.000000
2.535700,59.500000,-0.709452,59.502522,60.000000
2.535800,59.500000,-0.696495,59.500732,60.000000
2.535900,59.500000,-0.661180,59.500950,60.000000
2.536000,59.500000,-0.629088,59.501578,60.000000
2.536100,59.500000,-0.587206,59.504140,60.000000
2.536200,59.500000,-0.566210,59.503627,60.000000
2.536300,59.500000,-0.537625,59.502711,60.000000
2.536400,59.500000,-0.515565,59.499449,60.000000
2.536500,59.500000,-0.468578,59.501782,60.000000
2.536600,59.500000,-0.441994,59.500807,60.000000
2.536700,59.500000,-0.405322,59.501120,60.000000
2.536800,59.500000,-0.369203,59.501979,60.000000
2.536900,59.500000,-0.336527,59.501191,60.000000
2.537000,59.500000,-0.295944,59.503766,60.000000
2.537100,59.500000,-0.257043,59.508141,60.000000
2.537200,59.500000,-0.236238,59.497461,60.000000
2.537300,59.500000,-0.199349,59.487621,60.000000
2.537400,59.500000,-0.147179,59.498162,60.000000
2.537500,59.500000,-0.117186,59.496679,60.000000
2.537600,59.500000,-0.068926,59.514601,60.000000
2.537700,59.500000,-0.033581,59.526701,60.000000
2.537800,59.500000,-0.001793,59.524705,60.000000
2.537900,59.500000,0.034812,59.520619,60.000000
2.538000,59.500000,0.071316,59.515698,60.000000
2.538100,59.500000,0.104812,59.507387,60.000000
2.538200,59.500000,0.149354,59.510420,60.000000
2.538300,59.500000,0.174593,59.504398,60.000000
2.538400,59.500000,0.226683,59.507692,60.000000
2.538500,59.500000,0.258453,59.507946,60.000000
2.538600,59.500000,0.284917,59.507769,60.000000
2.538700,59.500000,0.325739,59.507749,60.000000
2.538800,59.500000,0.366482,59.507056,60.000000
2.538900,59.500000,0.398896,59.506885,60.000000
2.539000,59.500000,0.442608,59.505572,60.000000
2.539100,59.500000,0.457483,59.507051,60.000000
2.539200,59.500000,0.503715,59.506329,60.000000
2.539300,59.500000,0.519491,59.507549,60.000000
2.539400,59.500000,0.571221,59.506291,60.000000
2.539500,59.500000,0.599157,59.506020,60.000000
2.539600,59.500000,0.619931,59.506461,60.000000
2.539700,59.500000,0.654314,59.506334,60.000000
2.539800,59.500000,0.678592,59.506481,60.000000
2.539900,59.500000,0.721056,59.505791,60.000000
2.540000,59.500000,0.737898,59.505935,60.000000
2.540100,59.500000,0.762642,59.506016,60.000000
2.540200,59.500000,0.790648,59.505896,60.000000
2.540300,59.500000,0.814381,59.505831,60.000000
2.540400,59.500000,0.836456,59.505805,60.000000
2.540500,59.500000,0.843366,59.506264,60.000000
2.540600,59.500000,0.877348,59.505910,60.000000
2.540700,59.500000,0.878695,59.506328,60.000000
2.540800,59.500000,0.897613,59.506414,60.000000
2.540900,59.500000,0.923511,59.506115,60.000000
2.541000,59.500000,0.931797,59.506205,60.000000
2.541100,59.500000,0.945710,59.506211,60.000000
2.541200,59.500000,0.961450,59.506093,60.000000
2.541300,59.500000,0.968391,59.506164,60.000000
2.541400,59.500000,0.967211,59.506504,60.000000
2.541500,59.500000,0.988787,59.506165,60.000000
2.541600,59.500000,0.989708,59.506234,60.000000
2.541700,59.500000,0.999913,59.506088,60.000000
2.541800,59.500000,0.998816,59.506197,60.000000
2.541900,59.500000,0.999433,59.506284,60.000000
2.542000,59.500000,1.006764,59.506081,60.000000
2.542100,59.500000,1.001089,59.506203,60.000000
2.542200,59.500000,1.005694,59.505992,60.000000
2.542300,59.500000,0.997484,59.506115,60.000000
2.542400,59.500000,0.986993,59.506382,60.000000
2.542500,59.500000,0.993668,59.505927,60.000000
2.542600,59.500000,0.976135,59.506230,60.000000
2.542700,59.500000,0.972353,59.506086,60.000000
2.542800,59.500000,0.962185,59.506033,60.000000
2.542900,59.500000,0.950911,59.505995,60.000000
2.543000,59.500000,0.926084,59.506636,60.000000
2.543100,59.500000,0.923670,59.506185,60.000000
2.543200,59.500000,0.906634,59.506115,60.000000
2.543300,59.500000,0.887874,59.506220,60.000000
2.543400,59.500000,0.851875,59.507466,60.000000
2.543500,59.500000,0.856748,59.506295,60.000000
2.543600,59.500000,0.831483,59.506199,60.000000
2.543700,59.500000,0.806604,59.506450,60.000000
2.543800,59.500000,0.783730,59.506563,60.000000
2.543900,59.500000,0.760117,59.506593,60.000000
2.544000,59.500000,0.730910,59.507093,60.000000
2.544100,59.500000,0.711378,59.506561,60.000000
2.544200,59.500000,0.686242,59.506072,60.000000
2.544300,59.500000,0.671107,59.503869,60.000000
2.544400,59.500000,0.619348,59.506622,60.000000
2.544500,59.500000,0.607562,59.504890,60.000000
2.544600,59.500000,0.561062,59.507255,60.000000
2.544700,59.500000,0.544483,59.505239,60.000000
2.544800,59.500000,0.510662,59.504382,60.000000
2.544900,59.500000,0.471811,59.505630,60.000000
2.545000,59.500000,0.434470,59.507713,60.000000
2.545100,59.500000,0.403115,59.508057,60.000000
2.545200,59.500000,0.378711,59.503613,60.000000
2.545300,59.500000,0.333724,59.505532,60.000000
2.545400,59.500000,0.297939,59.507064,60.000000
2.545500,59.500000,0.251043,59.516345,60.000000
2.545600,59.500000,0.239746,59.507214,60.000000
2.545700,59.500000,0.191372,59.505443,60.000000
2.545800,59.500000,0.150403,59.509046,60.000000
2.545900,59.500000,0.113295,59.512426,60.000000
2.546000,59.500000,0.077010,59.513883,60.000000
2.546100,59.500000,0.049191,59.496086,60.000000
2.546200,59.500000,-0.003975,59.512855,60.000000
2.546300,59.500000,-0.035929,59.515285,60.000000
2.546400,59.500000,-0.066540,59.504869,60.000000
2.546500,59.500000,-0.098916,59.492066,60.000000
2.546600,59.500000,-0.139570,59.489525,60.000000
2.546700,59.500000,-0.194020,59.496663,60.000000
2.546800,59.500000,-0.223453,59.499066,60.000000
2.546900,59.500000,-0.246881,59.497093,60.000000
2.547000,59.500000,-0.293799,59.497328,60.000000
2.547100,59.500000,-0.335481,59.496931,60.000000
2.547200,59.500000,-0.354806,59.497837,60.000000
2.547300,59.500000,-0.389442,59.498576,60.000000
2.547400,59.500000,-0.432463,59.497822,60.000000
2.547500,59.500000,-0.477399,59.496123,60.000000
2.547600,59.500000,-0.503847,59.495997,60.000000
2.547700,59.500000,-0.543722,59.495271,60.000000
2.547800,59.500000,-0.565546,59.495753,60.000000
2.547900,59.500000,-0.597735,59.495892,60.000000
2.548000,59.500000,-0.622565,59.496311,60.000000
2.548100,59.500000,-0.667056,59.495518,60.000000
2.548200,59.500000,-0.682269,59.495903,60.000000
2.548300,59.500000,-0.706989,59.496202,60.000000
2.548400,59.500000,-0.730656,59.496442,60.000000
2.548500,59.500000,-0.754770,59.496575,60.000000
2.548600,59.500000,-0.795674,59.495918,60.000000
2.548700,59.500000,-0.804034,59.496208,60.000000
2.548800,59.500000,-0.828763,59.496224,60.000000
2.548900,59.500000,-0.848060,59.496277,60.000000
2.549000,59.500000,-0.863891,59.496418,60.000000
2.549100,59.500000,-0.888952,59.496236,60.000000
2.549200,59.500000,-0.904099,59.496237,60.000000
2.549300,59.500000,-0.914965,59.496389,60.000000
2.549400,59.500000,-0.924572,59.496593,60.000000
2.549500,59.500000,-0.948869,59.496297,60.000000
2.549600,59.500000,-0.961051,59.496200,60.000000
2.549700,59.500000,-0.970469,59.496201,60.000000
2.549800,59.500000,-0.977691,59.496261,60.000000
2.549900,59.500000,-0.972816,59.496683,60.000000
2.550000,59.500000,-0.999480,59.496141,60.000000
2.550100,59.500000,-0.996707,59.496231,60.000000
2.550200,59.500000,-1.007197,59.496031,60.000000
2.550300,59.500000,-1.003404,59.496174,60.000000
2.550400,59.500000,-0.997303,59.496460,60.000000
2.550500,59.500000,-0.996033,59.496572,60.000000
2.550600,59.500000,-0.995759,59.496543,60.000000
2.550700,59.500000,-0.995679,59.496406,60.000000
2.550800,59.500000,-0.991686,59.496333,60.000000
2.550900,59.500000,-0.984491,59.496354,60.000000
2.551000,59.500000,-0.976238,59.496393,60.000000
2.551100,59.500000,-0.973403,59.496124,60.000000
2.551200,59.500000,-0.961759,59.496105,60.000000
2.551300,59.500000,-0.948952,59.496162,60.000000
2.551400,59.500000,-0.943523,59.495767,60.000000
2.551500,59.500000,-0.918957,59.496253,60.000000
2.551600,59.500000,-0.905621,59.496275,60.000000
2.551700,59.500000,-0.896420,59.495784,60.000000
2.551800,59.500000,-0.874632,59.495878,60.000000
2.551900,59.500000,-0.861782,59.495412,60.000000
2.552000,59.500000,-0.828693,59.496310,60.000000
2.552100,59.500000,-0.802229,59.497032,60.000000
2.552200,59.500000,-0.789888,59.496385,60.000000
2.552300,59.500000,-0.761181,59.496628,60.000000
2.552400,59.500000,-0.745983,59.495631,60.000000
2.552500,59.500000,-0.715121,59.495823,60.000000
2.552600,59.500000,-0.692245,59.495327,60.000000
2.552700,59.500000,-0.655731,59.496442,60.000000
2.552800,59.500000,-0.628937,59.496612,60.000000
2.552900,59.500000,-0.594356,59.497634,60.000000
2.553000,59.500000,-0.573097,59.496263,60.000000
2.553100,59.500000,-0.526580,59.499274,60.000000
2.553200,59.500000,-0.499845,59.499544,60.000000
2.553300,59.500000,-0.466723,59.499942,60.000000
2.553400,59.500000,-0.438713,59.498419,60.000000
2.553500,59.500000,-0.403101,59.498197,60.000000
2.553600,59.500000,-0.369174,59.497858,60.000000
2.553700,59.500000,-0.335331,59.497024,60.000000
2.553800,59.500000,-0.295507,59.499550,60.000000
2.553900,59.500000,-0.263171,59.498800,60.000000
2.554000,59.500000,-0.238207,59.487871,60.000000
2.554100,59.500000,-0.188443,59.493008,60.000000
2.554200,59.500000,-0.148099,59.502933,60.000000
2.554300,59.500000,-0.123692,59.490622,60.000000
2.554400,59.500000,-0.073437,59.505035,60.000000
2.554500,59.500000,-0.040326,59.509318,60.000000
